pair_id,n_temps,apelblat_r2,A,B,C,model_rmse,curve_rmse,slope_correlation,holdout_rmse,holdout_apelblat_rmse
Brc1cc(Br)cc(Br)c1||CC(=O)N(C)C,9,0.9998395551176976,3.1496674709804657,-3139.4998119507404,1.0615179270310642,0.43140694077574154,0.44025644982357354,-0.1327386508116129,0.43140694077574154,0.0026045068882581835
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C||CN1CCCC1=O,8,0.9993224309758262,-214.60719542421904,8412.833650169141,32.36099059972524,0.21082796213165975,0.1981337059668608,-0.23776466914236352,0.21082796213165975,0.0021860687732065134
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C||ClC(Cl)(Cl)Cl,18,0.9991150718683773,-134.09934858491366,3144.389914257941,21.105295251950718,0.22751572313707819,0.2299134512683736,-0.132124531771211,0.22751572313707819,0.004945995014898505
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C||O=CN1CCOCC1,8,0.9879734271691927,220.91833777123995,-12677.503032927412,-31.748187871465838,0.22406054778513132,0.21476168315636504,0.21686269306338868,0.22406054778513132,0.016246578054261294
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4||CC(=O)OC(C)C,9,0.9999914873345014,-54.909654843071756,-514.3942591441639,9.541843934765168,0.11293307680907247,0.11427932312531222,-0.05546773526313468,0.11293307680907247,0.0005964813624499537
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4||CC(=O)OC(C)C,9,0.999895452008817,-132.40484355200653,4290.471753414189,20.37292803388704,0.06504840919697841,0.0690718558870978,-0.0947785728082541,0.06504840919697841,0.0011714025390415926
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4||CC(C)CCO,9,0.9998636458276395,-196.62453378248767,4994.314229583553,31.182537622611484,0.09978162333443505,0.10311888434059262,-0.07653391169001819,0.09978162333443505,0.0031721678899043404
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4||CCC(=O)OC,9,0.9998292868392087,-95.93690960077008,2680.9749384689458,15.046184562968882,0.23922903199546142,0.22868328044074596,-0.1169714519438844,0.23922903199546142,0.0014956837960835136
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4||CCCCCOC(C)=O,9,0.9998946734704298,-105.72982330383923,2833.2713128599494,16.46641993958845,0.22029665372422827,0.23132120769666284,-0.09792536446787597,0.22029665372422827,0.001349025714377378
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4||CCCCOC(C)=O,9,0.9997798144497858,-122.60743171287886,3681.3823813071667,18.993445688276662,0.12271183791979631,0.1331509455327889,-0.10298037915627062,0.12271183791979631,0.0018743471774805719
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4||CCCOC(C)=O,9,0.9998732180708184,-135.0745603701559,4389.890754497925,20.833225901315267,0.09585276587479712,0.08760357178462898,-0.10536923953086914,0.09585276587479712,0.0013174116967001397
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1||CC(O)CO,10,0.9997955351120129,-93.01286534195147,2595.2899314591346,14.061145819803402,0.3025274326889102,0.3110576494936489,0.10890004154327179,0.3025274326889102,0.0016054555259575822
CC=CC=CC(=O)O||COC(C)(C)C,9,0.9980940359109881,-131.75526558489386,3517.987343620436,20.940430436537167,0.1914800298203549,0.20394075664475672,-0.14601003937270596,0.1914800298203549,0.007267330277544292
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CC(=O)OC(C)(C)C,10,0.997528912227487,-149.18642483560544,5268.393262162079,22.76485688775598,0.15864993557596163,0.16162340151625207,0.2226589668273363,0.15864993557596163,0.0043818481307760174
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CC(=O)OC(C)C,10,0.9996156696940693,-98.0557739557266,2770.7401469273777,15.306877638776342,0.04253809543935794,0.03849944015693635,0.22314733148055546,0.04253809543935794,0.002055528471965169
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CC(=O)OCC(C)C,10,0.99965846481735,-165.05587259367144,5969.453980892797,25.16634150355293,0.07763282083321142,0.0756311875583675,0.23400619248615184,0.07763282083321142,0.001640401514480175
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CCC(C)OC(C)=O,10,0.9993210894634188,-213.84538888823806,8337.006543492624,32.333927835612265,0.0985567057791238,0.09914903722310821,0.21529645285598956,0.0985567057791238,0.0019471601092804444
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CCCCCCCCO,10,0.9980411858142563,-134.52355239299118,4615.64834170795,20.596172454340497,0.08429105057146175,0.0764614107344726,0.22310332936919558,0.08429105057146175,0.003923564273748121
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CCCCCCO,10,0.9986099562950763,-70.89601459491388,1377.062682849304,11.405410061420563,0.08319569959024076,0.07629246311281555,0.17139081185161995,0.08319569959024076,0.0044325979874461395
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CCCCOC(C)=O,10,0.9996877784337457,-52.6678888734517,950.9418272564103,8.443451616050051,0.0688048931236581,0.06124497281043094,0.21347846250324787,0.0688048931236581,0.0016260356648408114
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CCCOC(C)=O,10,0.9997522582446791,-175.22022616645643,6588.221252524437,26.626700229255874,0.06971999490653726,0.06103856857028557,0.21842271656776915,0.06971999490653726,0.0012252292674006567
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CC(=O)OC(C)C,10,0.9994593830962769,-216.38691268818425,7047.744066557043,33.281897097645235,0.38681137855622455,0.3881336014771946,0.019327151516070864,0.38681137855622455,0.002799335355391841
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CC(=O)OCC(C)C,10,0.9992334778318921,-274.28466151297425,9571.7445435836,41.93978550980673,0.4250872320431825,0.4264417872081452,0.042148032720175053,0.4250872320431825,0.0034013419073127666
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CCC(C)OC(C)=O,10,0.9995640290370127,-204.38882385341216,6437.115516667416,31.52588451405114,0.4387905017740821,0.4402104445111865,0.006400584694018028,0.4387905017740821,0.0025895963455942893
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CCCCOC(C)=O,10,0.9994200955403397,-235.48786804307244,7793.369743321968,36.210115315930736,0.3907595426654313,0.39217609654865987,0.009136541589946973,0.3907595426654313,0.003027977635819877
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21||CCCOC(C)=O,10,0.9997100780352223,-233.24783565217317,7733.890475541024,35.87026342135611,0.3403813546968566,0.3417974909659388,0.010088276930719554,0.3403813546968566,0.0021108606458546913
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O||CS(C)=O,9,0.8436133183216663,757.7268165912716,-37482.51260726223,-111.81103600457745,0.23312925814785798,0.21376222635745212,0.09267861301022519,0.23312925814785798,0.09908983809873986
CCC(CO)(CO)C(=O)O||CCCCOC(C)=O,14,0.9922183924085424,-878.0376628720171,37366.2064691576,131.67568674190804,0.4050897049574651,0.33651379333175513,-0.586316759760224,0.4050897049574651,0.03553787775576037
CCC(CO)(CO)C(=O)O||COC1CCCC1,14,0.9925778836798979,-427.8950377484841,16745.809309383785,64.85052224943308,0.22849157058892472,0.18291861888132555,-0.6347627078733128,0.22849157058892472,0.027431844566187757
CCCC1CC(=O)N(C(CC)C(N)=O)C1||CC(=O)OC(C)C,10,0.9990103668818017,-543.50943110515,18890.730016415546,84.28469762135451,0.2942022872846355,0.2680995591829731,0.08759991976269389,0.2942022872846355,0.013912454938715629
CCCC1CC(=O)N(C(CC)C(N)=O)C1||CCCCOC(C)=O,10,0.9987724066030533,-959.4249915766892,37522.52231850018,146.2295517065358,0.2331243628643471,0.21918026123931392,0.08642293302272519,0.2331243628643471,0.015402452491570469
CCCC1CC(=O)N(C(CC)C(N)=O)C1||CCOC=O,10,0.9996816800825026,-151.6823368720741,2809.798030299502,25.1932136908918,0.46057547048405584,0.4482710982858299,0.08977453692199981,0.46057547048405584,0.005866479955914089
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C3OC(C)(C)OC32)N(C)C1||CCCOC(C)=O,9,0.9979725720794393,-123.95286108375085,2380.6347943879728,20.038324478963844,0.19382628995240692,0.19245996072966784,0.21080257653926449,0.19382628995240692,0.01027096165619261
CCCC=Cc1ccc2c(O)c3ccccc3c(O)c2c1||CC(=O)CC(C)C,8,0.9840161599316782,-367.67913169273214,14338.115566285662,55.96706401645114,0.040731842221048156,0.041669734752816594,-0.05800042302034061,0.040731842221048156,0.018650476511477214
CCCC=Cc1ccc2c(O)c3ccccc3c(O)c2c1||CC(=O)OC(C)C,8,0.999499240708709,-303.1859144143492,11012.239062448023,46.65418100800504,0.2580282033338934,0.24493470077394694,-0.06020816824485253,0.2580282033338934,0.0038513476155217596
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C||CCCCOC(C)=O,8,0.9995137221891432,-160.9112420929533,2755.7498551959206,26.04003796219475,0.4389298702390027,0.4399588877545161,0.13584603324504152,0.4389298702390027,0.006206972858457921
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C||ClC(Cl)Cl,8,0.9986909889431889,18.634489405646175,-7630.1290709836985,0.7010800018933189,0.4280672719085553,0.411853828680685,0.16792707101108456,0.4280672719085553,0.016218701260794336
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C||ClCCl,8,0.9997245718997582,-56.82282843924968,-2742.9791328879382,11.091925905480943,0.4900342399427368,0.48705347011177286,0.14595417372802605,0.4900342399427368,0.005705478312060414
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1||CS(C)=O,7,0.9990862284318794,-666.1216243128217,24625.374190610273,102.75065193395143,0.4749640646416875,0.45017010124401796,-0.2681120555358364,0.4749640646416875,0.009691956885079733
CCCCCCCCCCCC(=O)O||CC(C)CCO,11,0.9992181286755683,-992.261368425853,37318.91646024877,152.45927705616964,0.09388352345612902,0.0903864371144644,0.3680311847700431,0.09388352345612902,0.009551044223235827
CCCCCCCCCCCC(=O)O||CCCBr,15,0.9984760353731661,763.3287431872144,-39177.62015995178,-110.69108506301792,0.08058978999355008,0.06749745719042821,-0.3144101399319669,0.08058978999355008,0.012226097277466248
CCCCCCCCCCCC(=O)O||CCCCCCO,11,0.9994860457966783,-1065.9751599906183,40370.8842980427,163.5836947198781,0.11825887123267176,0.11248453362394366,0.36621016916380045,0.11825887123267176,0.007945385583523479
CCCCCCCCCCCC(=O)O||ClC=C(Cl)Cl,15,0.9986934752516586,193.33797842955335,-12634.984144752805,-26.23995851697181,0.1636289612401336,0.16944264399665707,-0.3128895557944194,0.1636289612401336,0.009030063848456378
CCCCCCCCCCCCCCCC(=O)O||CCCCCCC,11,0.9992131051062663,-172.02926115667447,-3485.095770316419,31.92463410553338,0.18110827189024414,0.16344932215264465,-0.17059348577533776,0.18110827189024414,0.014212438860234813
CCCCCCCCCCCCCCCC(=O)O||ClC=C(Cl)Cl,11,0.9990062813606331,165.77887947712995,-12512.59071452913,-21.697480588897108,0.3066700608353043,0.30510156216912676,0.05568138513291973,0.3066700608353043,0.008156491891298325
CCCCCCCCCCCCCCCCCC(=O)OCCO||CCCCCCOC(C)=O,11,0.9839518732461887,1746.577530326385,-88283.09560312847,-254.82917253406745,0.23616186245698273,0.2818921272233038,0.14399406971468537,0.23616186245698273,0.05190794329930948
CCCCCCCCCCCCCCCCCC(=O)OCCO||CCCCOC(C)=O,7,0.9775486028394197,5865.973789771114,-278477.9706675244,-865.8528918856414,0.36636589884655585,0.41316924843803604,0.062192403633668784,0.36636589884655585,0.0749774599361983
CCCCCCCCCCCCCCCCCC(=O)OCCO||FC(F)(Cl)C(F)(Cl)Cl,11,0.9951478259665377,-6978.789859036626,299818.86761313496,1047.7329243988793,0.4826751528837761,0.5686556895676446,0.014146248897236638,0.4826751528837761,0.04631777465301708
CCCCCCCCCCCCCCCCCC(=O)O||CCCCCCC,13,0.9984903420979044,10.507998276405898,-12756.458197547257,5.095822193268574,0.43417280184144286,0.467368155158648,-0.08857049703589905,0.43417280184144286,0.023862808154915774
CCCCCCCCCCCCCCCCCC(=O)O||ClC(Cl)Cl,18,0.9984233507354308,287.94875867112836,-20138.733419902346,-38.79857399476183,0.29960633340882015,0.29964383277549056,0.04476696613059633,0.29960633340882015,0.011422660327867666
CCCCCCCCCCCCCCCCCC(=O)O||ClC=C(Cl)Cl,12,0.9993041780701146,1174.208226134789,-60398.377651175964,-170.6663965054253,0.237307923498939,0.247207353477313,0.07409871750878633,0.237307923498939,0.009239106105353232
CCCCCCCCCCCCCCCCCCCC(=O)OCCO||CCCCOC(C)=O,8,0.9972779606948209,2965.9487924595146,-151608.4481524541,-431.7853850583455,0.3790244879999898,0.3472589476145739,0.010225316727533561,0.3790244879999898,0.03082446797624298
CCCCCCCCCCCCCCCCCCCCCCCCCCCCO||CCCCCCO,8,0.9990676660843757,-1695.7024821790226,68614.49659463495,256.3548536392315,0.4276755267277759,0.4525694991278082,-0.0990683307772554,0.4276755267277759,0.018631037888876302
CCCCCCCCCCCCCCCCCCCCCCCC||CCc1ccccc1,11,0.9996739536259925,-602.2377370474403,17144.08021022899,95.50878899275928,0.4985353744576078,0.6092750021987727,0.46213261192993665,0.4985353744576078,0.010298464030689703
CCCCCCCCCCCCCCCCCCCCCCC||CCc1ccccc1,9,0.9992034114681674,-217.23285931957875,-136.2425150546344,38.24638109311618,0.44215214147217646,0.5197069987421126,0.4962554378863564,0.44215214147217646,0.015276007287292491
CCCCCCCCCCCCCCCCCCCCC||CCc1ccccc1,13,0.9993347259686542,-679.8838758586925,20177.8333024786,107.69051507704826,0.47874548117788696,0.6007404531758439,0.5307904146988551,0.47874548117788696,0.014151729021559513
CCCCCCCCCCCCCCCCCCCC||CCc1ccccc1,16,0.9985438992478517,-673.5556882045826,20309.48725369091,106.49360494740733,0.41062753594355084,0.4834117142797775,0.4433634492026826,0.41062753594355084,0.01646184378946826
CCCCCCCCCCCCCCCCCCC||CCCCCCC,11,0.9973636288977998,-2938.3757301850665,118326.3166918325,446.51126981917207,0.28974653435453207,0.3166272250095293,0.16606625851091808,0.28974653435453207,0.02125941443216597
CCCCCCCCCCCCCCCCCC||CCCCCCC,10,0.9966971273135458,-4056.493716767103,165554.7939202529,615.0183129844465,0.3268220166952369,0.2851725893991218,0.1575867080589733,0.3268220166952369,0.02361035658681721
CCCCCCCCCCCCCCCc1cccc(O)c1||ClC(Cl)(Cl)Cl,7,0.9896629480592156,-2966.824546923876,123282.78009232161,448.31433275995647,0.13841568235970816,0.11629299941346215,0.015713750549919542,0.13841568235970816,0.017592604171203063
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F||CC(C)CCO,10,0.9996913161576944,-188.93437002827002,3229.714931330531,30.85317937105157,0.13194978626256343,0.12190240506714747,0.06623916622759585,0.13194978626256343,0.0070062899636474645
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F||CCCCC(CC)CO,10,0.9978071975994871,-205.42643017426605,4125.056751840648,32.96475910585171,0.43874277940954753,0.4440927536008895,0.004787521524176919,0.43874277940954753,0.018174465933978607
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F||CCCCCCC(C)O,10,0.9987934118965032,-113.00390582918347,195.92181574187612,19.054093572986773,0.39340804887614816,0.39618916255841186,0.03357073243034238,0.39340804887614816,0.013022250589254474
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F||CCCCCCCCO,10,0.9994989961857487,-121.14437985706616,684.0412779994165,20.32589803527875,0.07918108701559999,0.07945708192858554,0.017663111509135063,0.07918108701559999,0.008098711260776954
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F||CCCCCCCO,10,0.9996442888587778,-121.41418596392099,518.1342296895893,20.470574105452396,0.12517345342011943,0.1273863149028759,-0.026967436065113558,0.12517345342011943,0.007349175455719296
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F||CCCCCCO,10,0.9997331164898745,-262.78550565917993,6042.3268448955105,42.08535246030749,0.12228502895930049,0.10568125957984856,0.0011518495023660968,0.12228502895930049,0.007316411040820006
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1||CCCCCCCCO,10,0.9989337274984793,13.166878912239461,-5260.084825035479,-0.0596972914794922,0.09323603641987836,0.07965281249915113,-0.1262566272011346,0.09323603641987836,0.011888446616532773
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1||CCCCCCCO,10,0.9991625587422843,-169.032337463538,2969.8708167143272,27.063444586474333,0.09937140540629011,0.0955173785873794,0.10247735227064428,0.09937140540629011,0.01032177655807556
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1||CCCCCCO,10,0.9988319102177722,85.01490764144268,-8838.592632123082,-10.586010137312662,0.13727091415181536,0.12448452564096867,-0.12531847631249723,0.13727091415181536,0.013457623750485398
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1||CCCCCOC(C)=O,10,0.9985728188894458,27.522979296802724,-4839.546723179808,-2.398963373074114,0.352457713257978,0.3433548488674964,-0.07129608648794054,0.352457713257978,0.010814999465281529
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1||CCCCOC(C)=O,10,0.9999293961019002,-221.42507145159036,6171.2864191781055,34.79388804320589,0.32472533943609366,0.313433720835288,0.049979668241453,0.32472533943609366,0.0024803075033521436
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1||CCCOC(C)=O,10,0.9997211432937396,-116.80619238197322,1134.1859033974965,19.374756967395964,0.22176270774726556,0.20926618547949483,0.06787386680501774,0.22176270774726556,0.005412311060159539
CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1||CC(=O)OC(C)C,9,0.9991024224395211,81.68342019098723,-5600.926238476351,-11.551538537491831,0.21305984478988055,0.22186336164741377,0.06827579462243497,0.21305984478988055,0.00388065896226857
CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1||CCCCOC(C)=O,9,0.9994421169145536,-67.56915327913653,903.1083855139166,10.796731714057104,0.28456155526000226,0.2950538332017523,-0.08959705845809404,0.28456155526000226,0.0034181569249850446
CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1||CCCOC(C)=O,9,0.9992370792900883,69.60463641983033,-5579.466018141983,-9.440328770306468,0.20886296252795686,0.21788807636961202,0.08940358087008382,0.20886296252795686,0.004620928825007114
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21||CCCCOC(C)=O,9,0.9974028692470595,-290.3757954766843,10494.657722590113,44.21217211993109,0.1343188775577796,0.12259930936341916,-0.12239673423801639,0.1343188775577796,0.008992697976939126
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21||CCCOC(C)=O,9,0.9990333916710639,-355.7229422637953,13571.017461587166,53.8721746622125,0.10204471437139807,0.09115395913521267,-0.10789368979310496,0.10204471437139807,0.005192770187855403
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O||CCCCCCO,9,0.9981862286509502,-626.8779677267235,23107.000080173617,95.95952016199479,0.36968218173069256,0.38126646101665,-0.13882158350457727,0.36968218173069256,0.015448077092193572
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1||CCCCOC(C)=O,9,0.9979431946117615,-130.6001377431141,2896.8301936817156,20.660717852443902,0.4419170532547961,0.45170402107226065,-0.06304259153242973,0.4419170532547961,0.009317598993224884
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1||COC(C)(C)C,9,0.9985091348216979,-50.780657059636894,-449.51893125938636,8.701819022503683,0.4815301812036826,0.4914380886122168,-0.02317012281159114,0.4815301812036826,0.007294378480556968
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1||CC(=O)OC(C)C,8,0.9997041140705809,46.10009291991907,-4938.564167409057,-5.338647215650797,0.07273561248284877,0.0663429599649283,-0.19941223453962703,0.07273561248284877,0.003309063111845487
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1||CCCCOC(C)=O,8,0.9999357181249905,-20.682905229706712,-1467.6641586050373,4.364853298046368,0.07303481860031902,0.07077104435903428,0.17110392820342638,0.07303481860031902,0.0012624922648663695
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1||CCCOC(C)=O,8,0.999744225157288,42.10117473446704,-4481.227282921414,-4.881052786191333,0.07359102579910856,0.06999298622669947,-0.18623150556147255,0.07359102579910856,0.0027817237564999636
CCCOC(=O)c1ccc(O)cc1||CCCCOC(C)=O,9,0.9999516608481731,-210.38811134301784,7247.885611656535,32.774075376422,0.06607287419567598,0.07917216466682471,-0.07614174855328174,0.06607287419567598,0.001134258793200663
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1||CC(=O)OC(C)C,9,0.9985988771570298,-139.5798622501538,3173.1048667107307,21.987041277908418,0.3004689723926759,0.299724905389315,0.28098195287749955,0.3004689723926759,0.007988627417647904
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1||CCCCCCCCO,9,0.9998915329608256,-84.01007975368918,1951.4964219283327,12.935397225380514,0.10398644405186008,0.10238489605857568,0.22526365302433904,0.10398644405186008,0.0012490068595546395
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1||O=C1CCCCC1,9,0.9999443198527233,100.93325892053582,-6559.112515757085,-13.945179298577099,0.485755043681333,0.48632439596244803,-0.2682513159813992,0.485755043681333,0.0012170486918860854
CCCc1cc(=O)[nH]c(=S)[nH]1||CN1CCCC1=O,9,0.9999295650608884,-166.57244783557448,4942.242146974363,26.34740498058618,0.2944844320479121,0.2829311585503702,-0.13896942405705212,0.2944844320479121,0.001584087924035824
CCCc1nc(C(C)(C)O)c(C(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1||CC(=O)N(C)C,9,0.9998042800396559,-65.88352827421124,832.1051809718892,10.6597516317219,0.31211785355198945,0.30788177251512916,0.03362229692447375,0.31211785355198945,0.0020718498229531637
CCCc1nc(C(C)(C)O)c(C(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1||O=C1CCCCC1,9,0.9999266031455136,-3.515064441219368,-1891.950834345152,1.3657860201092806,0.2316639133260318,0.22788060116150624,0.05334952577266375,0.2316639133260318,0.0012479532377203746
CCNc1nc(Cl)nc(NC(C)C)n1||CC(=O)OC(C)C,9,0.991799522484283,-290.32216482409007,10812.848820507217,44.16606897188666,0.11818261088234681,0.10724589374819281,0.042297505838626445,0.11818261088234681,0.014180834401286055
CCNc1nc(Cl)nc(NC(C)C)n1||CC(=O)OCC(C)C,9,0.9881489246384839,-158.23047245376347,4753.607631742977,24.527460640636686,0.16178311061519104,0.15151797045141047,0.05022723491871547,0.16178311061519104,0.01786443735264479
CCNc1nc(Cl)nc(NC(C)C)n1||CCCCOC(C)=O,9,0.9959605614184041,52.690246317203176,-4112.975917844459,-7.240606938796898,0.05799480454477209,0.058505317928397596,-0.03368719751382681,0.05799480454477209,0.007519090391396527
CCNc1nc(Cl)nc(NC(C)C)n1||CCCOC(C)=O,9,0.9852795227654931,-234.1776338125942,8096.615291911516,35.93090395797604,0.14307279420607694,0.13123872714235504,0.040987114451156464,0.14307279420607694,0.020735315073600352
CCNc1nc(Cl)nc(NC(C)C)n1||CCOC=O,9,0.9882881833042364,-137.13397883947061,3564.1045780685163,21.556332956071632,0.06486733692450757,0.052542370158973825,0.03414958871050276,0.06486733692450757,0.019698171417774225
CCNc1nc(Cl)nc(NC(C)C)n1||Cc1cccc(C)c1,9,0.995988629437764,-151.5592225277811,3818.5316043624334,23.644394017600618,0.3157297723337788,0.30499458021332854,0.10993521387189839,0.3157297723337788,0.012948906956018623
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1||CC(C)(C)O,9,0.9995803914926051,-531.2443973899861,20262.593738787902,80.7360255195305,0.19008502634985353,0.20176850445295863,-0.0019319770379859057,0.19008502634985353,0.004875636824825682
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1||CCCCCCC,9,0.9994290720585775,-576.7726187715189,20945.690878884747,88.18264930730348,0.12665569729413712,0.11816251335611005,0.1559249333138743,0.12665569729413712,0.007998539687687248
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)O||CCCCCCCCO,10,0.9998714582799559,-276.9940701773687,10977.16129339313,41.44937603330541,0.3828726919824164,0.3895643755043193,0.2711018097156052,0.3828726919824164,0.0010201779125618305
CCOC(=O)c1ccc(N)cc1||CC(C)CCO,13,0.999329258406824,-965.2088000210074,39270.72533677443,146.19111731360263,0.11242388966815602,0.096879247657758,-0.07992605389765416,0.11242388966815602,0.008954380419154754
CCOc1ccc(C=O)cc1O||CC(=O)OC(C)C,9,0.9944370247314334,-261.59305219856134,9388.246775457934,40.08245099348698,0.3295966686869224,0.3421574307702516,-0.11724982831290724,0.3295966686869224,0.012525987194120786
CCOc1ccc(C=O)cc1O||CCOC=O,9,0.9982565306091808,-218.5927001582073,6963.221555531873,34.05521028111513,0.19056605756903297,0.20150490557075146,-0.14949665718469402,0.19056605756903297,0.008536557586695344
CCOc1ccc(NC(C)=O)cc1||CCCOC(C)=O,9,0.9989479725039107,-369.4353346645872,13635.32518856933,56.38386046021794,0.40316418949280886,0.41686069864289105,-0.0742275853742591,0.40316418949280886,0.006795170361231462
CCOc1ccc(NC(C)=O)cc1||CCOC=O,9,0.9992559399672334,-381.8681974643283,14126.596811241741,58.34769556902624,0.365601136870838,0.37903528274667414,-0.07930418035674744,0.365601136870838,0.005885549646282914
CCOc1ccc(NC(C)=O)cc1||c1ccccc1,11,0.9953926921057589,-270.62069019764033,7982.4667031543695,42.125192534294655,0.37343121766104703,0.35970290304862834,0.20872507137133697,0.37343121766104703,0.02450173859020735
