Source,Solute,Solvent,Num_Temps,RMSE_Known,R2_Known,R2_Synthetic,RMSE_Synthetic,R2_Holdout_Interp,R2_Holdout_Extrap,Shape_Correlation,Curve_Max_Deviation,Curve_Within_Tolerance,Mean_Signed_Error,Pct_Over_Prediction,Bias_Category,Curve_Position,Category
train,O=C(O)c1c(O)cccc1O,CC(C)O,9,0.2551421710278037,-32.562253378004954,-5.4722640286258155,0.24389369033002548,-245.40625600957821,-14.271335763457728,0.9908673364223123,0.3603859875618909,True,-0.24065013656302833,0.0,Under,Below,Poor
train,O=C(O)c1c(O)cccc1O,CCCCO,9,0.2103971113170263,-10.533333167050097,-1.1693826011812152,0.1964903598542688,-73.87242836051908,-4.193967546894968,0.9983431008828904,0.2955701284769008,True,-0.19926193882364876,0.0,Under,Below,Poor
train,O=C(O)c1c(O)cccc1O,CCO,9,0.19556941855879922,-18.08323361807897,-3.152762637740424,0.197426065496992,-84.46978986827403,-8.414283469384342,0.9977154061298288,0.2926733594437554,True,-0.18092424800450965,0.0,Under,Below,Poor
train,O=C(O)c1c(O)cccc1O,CO,9,0.14427552820294764,-5.3874084502127815,-0.18571569592056458,0.13469046678584196,-44.80892841005814,-2.209945568653398,0.9973687402341089,0.21472062242248002,True,-0.13294213237033412,0.0,Under,Below,Poor
train,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,O,7,0.30023209911615634,-0.7962261553920078,0.5679259056282676,0.34443313125472474,-27.41512315551771,0.16017287473815944,0.9992897351103402,0.40698775767181417,True,0.2870223447208394,100.0,Over,Above,Poor
train,O=C(O)c1cc(O)c(O)c(O)c1,O,12,0.16117684234185253,0.7981035832647191,0.7367784636981527,0.35672720702680877,0.5943195674835502,0.7949985071977733,0.9965735186436234,0.20302352579212624,True,0.04534305058564849,66.66666666666666,Over,Intersects,Good
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,C1CCCCC1,9,0.08919956680565048,0.8474092895187573,0.9225047683963888,0.13597015584790978,0.12976662933744088,0.9267441928732527,0.9999045656872533,0.1120802791877189,True,-0.08800027049688049,0.0,Under,Below,Good
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,C1COCCO1,8,0.04507561644059431,0.8305949134753907,0.9811391484083649,0.032874174622146146,-0.5296297922153539,0.9866725499142113,0.9962843988255597,0.054613094104645654,True,0.04082966650911016,100.0,Over,Above,Good
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC#N,10,0.058049697505354166,0.9167065563129858,0.8811845841575364,0.14485799217251658,0.48412353106170536,0.9413287783124213,0.9999979187229544,0.10408783331891414,True,0.04296261277272265,80.0,Over,Intersects,Good
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC(C)CO,10,0.038825050283127806,0.9699259110253695,0.8999504978197777,0.148902569736063,0.9580594338382312,0.9738419010009162,0.9993267518809652,0.0813677190705846,True,0.010631937214062076,50.0,Balanced,Intersects,Excellent
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC(C)O,10,0.05474994247736491,0.8946803390121602,0.9854404719440559,0.04257457267988531,-0.015094651285363803,0.9563573715896717,0.9999836785724144,0.07681213812749377,True,-0.051919276538511784,0.0,Under,Below,Excellent
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CCCCO,10,0.14336372646800077,0.5696195904684138,0.7788116248610887,0.21548509808602162,-1.4131415328884196,0.784262540427626,0.9996810001439935,0.19928128537554102,True,0.1392810401652477,100.0,Over,Above,Moderate
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CCCO,10,0.14104340007025382,0.11318299297589784,0.8476857607832766,0.12233376055869648,-6.05147227534571,0.5944815641316116,0.9999781986418649,0.1843574159978445,True,-0.13748668900405764,0.0,Under,Below,Poor
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CCO,10,0.1775932843214831,-0.4381179763556262,0.6860318557285427,0.17346685149741398,-9.063608769467615,0.3385887380164174,0.9998512989399452,0.2162156076686621,True,-0.17613983759669666,0.0,Under,Below,Poor
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CCOC(C)=O,10,0.13767466859166058,-0.14547324828732933,0.6026219661989802,0.16826433053512369,-6.786475827852053,0.3682588750436703,0.9957617268555945,0.18610825021316302,True,-0.13563803784954145,0.0,Under,Below,Poor
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN(C)C=O,10,0.028125747881399706,0.9587203053203353,0.9198281958958049,0.08192812568859674,0.9489773451757995,0.9537060871364036,0.9983743103426473,0.06142060533114346,True,-0.014689419952427438,40.0,Balanced,Intersects,Excellent
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CN1CCCC1=O,10,0.08301444152323814,0.6554231120331391,0.8770780453476072,0.10361727654571971,-1.3954227575445723,0.8400858431792347,0.9996693798131983,0.10147707757045588,True,-0.08238778823907711,0.0,Under,Below,Good
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CS(C)=O,7,0.02402474067324189,0.9564884183709992,0.9194377221071581,0.07400950988764667,0.7988323972451041,0.9657729413303645,0.9996995520671434,0.03915723111888525,True,-0.013160015851610087,28.57142857142857,Under,Intersects,Excellent
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,O,10,0.05918132628401743,0.9385135445329422,0.935619912554735,0.12662928629171305,0.6661405012895936,0.9697562552548692,0.9999908696128256,0.06485264017597103,True,0.05725243719250352,100.0,Over,Above,Excellent
train,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,OCCO,10,0.08668091309452321,0.7193177426931545,0.813962844170891,0.14738111024012773,-0.9265336519561931,0.8196052202922821,0.9977553329855893,0.11371502162931435,True,-0.08517807765181339,0.0,Under,Below,Good
train,O=C(O)c1cc2ccccc2[nH]1,C1COCCO1,11,0.39304233959620805,-6.80511826375331,-0.7232117812726544,0.3784447952993671,-48.35246283666253,-1.7516933158987285,0.9998352860961293,0.43489368572119247,True,0.391702128667839,100.0,Over,Above,Poor
train,O=C(O)c1cc2ccccc2[nH]1,CCCCO,15,0.14091841272988306,0.32628805464054156,0.4025450309262696,0.202205742835598,0.5196194314349825,0.3752209276249123,0.9828139077901852,0.2783700118422807,True,-0.11695962416691087,0.0,Under,Below,Poor
train,O=C(O)c1cc2ccccc2[nH]1,CCCO,15,0.1278010047515864,0.4787392038428713,0.6258072819018268,0.17669918295043582,0.17178648352687664,0.611940712683158,0.9937634460481614,0.21556765807423783,True,-0.11289781453025682,0.0,Under,Below,Moderate
train,O=C(O)c1cc2ccccc2[nH]1,CCOC(C)=O,11,0.361784046106674,-5.204326641017255,-0.46155701918542613,0.35835023437122615,-102.2255105307114,-0.7743123737766409,0.9999634723215451,0.38106142261027287,True,-0.36030016923227853,0.0,Under,Below,Poor
train,O=C(O)c1cc2ccccc2[nH]1,CO,12,0.33688313378584306,-3.2922422637269664,-0.6432360960262935,0.4055423431284444,-18.05864747235357,-2.0155250463562324,0.9896801508246339,0.3882685676492983,True,-0.3316191232114467,0.0,Under,Below,Poor
train,O=C(O)c1cc2ccccc2[nH]1,Cc1ccccc1,13,0.20888232380949967,0.5959385631039835,0.751163036883213,0.2603277904888561,-30.63359811616634,0.859817496179943,0.9885228763826951,0.23428940644057406,True,0.13776934062694987,76.92307692307693,Over,Intersects,Moderate
train,O=C(O)c1cc2ccccc2[nH]1,ClCCl,8,0.568282885100073,-11.456482621924753,-1.3943221737247242,0.5919633419890288,-117.3044270926951,-3.560694312318101,0.9993168437174931,0.6265405546226948,True,0.5660471475829718,100.0,Over,Above,Poor
train,O=C(O)c1cc2ccccc2[nH]1,O,14,0.32101665192383994,0.4724392540489356,0.6554012240779392,0.48124809288264847,-0.3258071726378893,0.5231718854721676,0.9919688331721804,0.39559823653827664,True,0.07443627670249345,71.42857142857143,Over,Intersects,Moderate
train,O=C(O)c1cc2ccccc2cc1O,CC(=O)O,9,0.3054083122324078,-2.466619958061706,0.36321248070636336,0.28028520224693676,-28.29932598947164,-0.1801107768884478,0.996711659393458,0.371528004097641,True,0.2990856049052651,100.0,Over,Above,Poor
train,O=C(O)c1cc2ccccc2cc1O,CC(C)=O,8,0.09850854966793783,-0.5566619280217613,-0.008194149820217822,0.1723798921153574,-3.7136842533155523,-0.19501302134218945,0.9913841638489818,0.113800947450855,True,-0.09584961110203388,0.0,Under,Below,Poor
train,O=C(O)c1cc2ccccc2cc1O,CC(C)CO,9,0.03070779020479163,0.9645024332555735,0.9762792072328346,0.05377797533622439,0.5752654870974127,0.9957443974540257,0.9992081842281868,0.035727027700648506,True,0.02786169399746586,88.88888888888889,Over,Intersects,Excellent
train,O=C(O)c1cc2ccccc2cc1O,CC(C)O,9,0.09022007522181315,0.5526005435212025,0.795116144394758,0.13104970098127403,-1.5561073649426689,0.7524970690912574,0.9998131713417715,0.13324253197061386,True,-0.08555294126829426,0.0,Under,Below,Moderate
train,O=C(O)c1cc2ccccc2cc1O,CCCCO,9,0.05631924426402471,0.7734589663540647,0.8523415680743218,0.09738316943133905,0.32287363095992927,0.836604031225862,0.9993999316403931,0.11196315477254615,True,-0.033794557969210125,44.44444444444444,Balanced,Intersects,Good
train,O=C(O)c1cc2ccccc2cc1O,CCCO,9,0.040221394131332334,0.8876751499898544,0.9174786000378358,0.07342840407517098,0.6500791145463365,0.9113230590146131,0.9978439405010934,0.07113852658454434,True,0.004636477308631719,44.44444444444444,Balanced,Intersects,Good
train,O=C(O)c1cc2ccccc2cc1O,CCO,9,0.03519802019536755,0.931441301668122,0.8870292273296077,0.09656638039730712,0.8015341075682836,0.9477147537478514,0.997797321311302,0.06380344100998059,True,-0.029162540400797392,0.0,Under,Below,Good
train,O=C(O)c1cc2ccccc2cc1O,CCOC(C)=O,9,0.05556354132062835,0.7520963548658428,0.957309339393272,0.049062643969342776,-2.242200653989627,0.9697913138543087,0.9933110056458041,0.0664807887830321,True,0.0494693805173977,88.88888888888889,Over,Intersects,Good
train,O=C(O)c1cc2ccccc2cc1O,CO,9,0.0888308203718514,0.6590098194228269,0.9040968289934935,0.1010132952514839,-2.498020034931303,0.8965603782596961,0.9977360213954363,0.11314900253834459,True,0.079260442196112,88.88888888888889,Over,Intersects,Good
train,O=C(O)c1cc2ccccc2cc1O,COC(C)=O,8,0.029291243600500838,0.922749997625288,0.8233666513844065,0.09657547117096163,0.7264348549251939,0.9272958029867606,0.9939499220995002,0.03980506993067934,True,0.005170581097006299,75.0,Over,Intersects,Good
train,O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,7,0.39934093547346056,-5.023063849192581,-2.3100056901854296,0.41048102363073025,-64.31400289452651,-2.009275488628515,0.9919300727765629,0.522169234346542,True,-0.3883300678048487,0.0,Under,Below,Poor
train,O=C(O)c1ccc(C(=O)O)cc1,CC(=O)OCC(C)C,10,1.6922278894390084,-59.700575631969194,-11.637235110719914,1.6316371547152435,-240.76224843745666,-27.93467201260244,0.9920781818285703,1.87720483854622,False,1.6859074266475809,100.0,Over,Above,Poor
train,O=C(O)c1ccc(C(=O)O)cc1,CN1CCCC1=O,7,0.2644011282147046,-3.440502302735516,-1.777678543894332,0.28626418394062714,-50.952526891647175,-1.7449322305046118,0.9871317484019865,0.3385107888338226,True,-0.2587575422219583,0.0,Under,Below,Poor
train,O=C(O)c1ccc(C(=O)O)o1,CC(=O)CC(C)C,11,0.35528863569769625,-1.2029530328399982,-0.013345539927420713,0.4971300302639349,-3.5109578852089482,-0.3891666173745134,0.9818925063495365,0.6210060053762945,True,0.2945533591527163,100.0,Over,Above,Poor
train,O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,14,0.2840791587606134,-0.47406039589518145,0.20459722669224711,0.41775559959154424,-8.568969895471872,-0.031976889418734666,0.9414540621372601,0.5213932716747536,True,-0.20188119885101763,21.428571428571427,Under,Intersects,Poor
train,O=C(O)c1ccc(C(=O)O)o1,CC(C)CO,11,0.1315758263767439,0.4970153549629569,0.6473160500919579,0.22898752615268222,-0.04191240234709581,0.6205676262810917,0.9936012782845093,0.23524848891204186,True,0.04569766077522613,63.63636363636363,Over,Intersects,Moderate
train,O=C(O)c1ccc(C(=O)O)o1,CCCCO,11,0.11281773592197383,0.5169696236867889,0.5984360839014284,0.2134347327780423,-0.19426323417977653,0.5562346542739214,0.9920077646859188,0.2072707869444308,True,-0.04756422018787212,45.45454545454545,Balanced,Intersects,Moderate
train,O=C(O)c1ccc(C(=O)O)o1,CCO,9,0.17832105506979698,-0.34536611035590514,0.01041175729137711,0.2870264817068657,-5.10788924224958,0.04450532500020865,0.9894978343232939,0.2851658858585395,True,-0.16155828741978231,0.0,Under,Below,Poor
train,O=C(O)c1ccc(C(=O)O)o1,O,14,0.1637722016522548,0.598143956263477,0.6357282126339799,0.3174545019398689,0.001247886828670941,0.6976539570589116,0.9961694492864546,0.33926936201136115,True,0.06598157649551968,64.28571428571429,Over,Intersects,Moderate
train,O=C(O)c1ccc(CO)cc1,CC(=O)OC(C)C,9,0.3662642336466538,-1.9932687177397765,-0.10314403761993662,0.47789357099016516,-10.890207211958685,-0.519674876358521,0.9964465210090223,0.4997545959989367,True,0.3576412500613816,100.0,Over,Above,Poor
train,O=C(O)c1ccc(CO)cc1,CC(C)O,9,0.2043540337269009,-0.7895923860171783,0.5547682224059225,0.21634265931581145,-9.877193500259041,0.09496909748091698,0.9996905288785164,0.21617546356813477,True,-0.20402201199208128,0.0,Under,Below,Poor
train,O=C(O)c1ccc(CO)cc1,CCCCOC(C)=O,9,0.45331297871174064,-3.7321366640821907,-0.5321675177376834,0.554752046778045,-18.254822243227128,-1.3111272227890391,0.9961617248164724,0.5928480155372426,True,0.4460373594575008,100.0,Over,Above,Poor
train,O=C(O)c1ccc(CO)cc1,CCCO,9,0.07728101515048538,0.7258169092244302,0.9193578736824592,0.08870492230186353,-0.8142986194010746,0.827140683284938,0.9996288959678318,0.09333618120141907,True,-0.07546675572081603,0.0,Under,Below,Good
train,O=C(O)c1ccc(CO)cc1,CCO,9,0.0824075134717807,0.605128917104681,0.8840920718586204,0.09519695111913216,-1.1815721573991929,0.806032135482428,0.9995022382706639,0.10818903750119979,True,-0.0812431885954748,0.0,Under,Below,Moderate
train,O=C(O)c1ccc(CO)cc1,CCOC(C)=O,9,0.2589856261144173,-0.7675305951684628,0.4296812242599489,0.31303974170173027,-13.913806425511174,0.24808598204781118,0.9998510054802378,0.3489936118273249,True,0.25154823793400377,100.0,Over,Above,Poor
train,O=C(O)c1ccc(CO)cc1,CCOC=O,9,0.6031071118536144,-6.784480115550558,-1.2371540956172349,0.6920309692070244,-85.48967823673856,-2.6615568860372076,0.9977969060696015,0.7490916740754407,False,0.5962694717132265,100.0,Over,Above,Poor
train,O=C(O)c1ccc(CO)cc1,CO,9,0.079182280942981,0.6587541449765884,0.8163612218207831,0.12415390819227531,-0.8633646601641423,0.824524700445005,0.9990588313594905,0.09235666363474948,True,-0.07866658242225268,0.0,Under,Below,Moderate
train,O=C(O)c1ccc(CO)cc1,O,9,0.2773867021746056,-0.26219308606191194,0.6342993126396059,0.31632961759852407,-5.797307878565118,0.5300793277262387,0.9999789597674844,0.34238864424969506,True,0.27290503529355686,100.0,Over,Above,Poor
train,O=C(O)c1ccc(Cl)cc1C(=O)O,O,11,0.5150617675205488,-5.614664716340974,-0.9190861435206217,0.5722015942374333,-25.82351313678112,-1.9909124920981438,0.9989745025783086,0.5894648716711863,True,-0.5135266607136417,0.0,Under,Below,Poor
train,O=C(O)c1ccc(O)cc1,CCCCCCCCO,16,0.7392482124978563,-936.8070630659673,-133.840889926612,0.7698099524846803,-6000.5254301374325,-339.0406303049008,0.9989509058976398,0.8342697531897123,False,-0.7364081193789216,0.0,Under,Below,Poor
train,O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O,O,11,0.4149553947860549,-9.152008300484773,-4.183917472762532,0.4705620958127364,-37.62689405937563,-5.322342145570956,0.9975399406546716,0.6463495207751464,True,-0.3849524864314216,0.0,Under,Below,Poor
train,O=C(O)c1cccc(C(=O)O)c1,CC(=O)OCC(C)C,10,0.9124594001040177,-9.483531699954858,-1.5201947861381995,0.924328936121677,-61.30553700268173,-4.090689757488862,0.9878054367249459,1.2098985102133142,False,0.8838047735770578,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)c1,CC(C)O,10,0.08347966245208131,0.7360747366908322,0.8278925817683913,0.139715674391385,-0.1310732149410867,0.8162783888984874,0.9992206470766349,0.10250491931365513,True,0.08143185242801275,100.0,Over,Above,Good
train,O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,8,0.28597315702486886,-3.6083150898349503,-0.3929498456140923,0.34769499357119454,-21.395463216708546,-1.2547956422570303,0.9974195786098119,0.3242352862430735,True,0.28521359258824047,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)c1,CCCCO,9,0.1652483820862371,-0.3949815293415495,0.5609704576431758,0.1958043401949623,-4.658393012386284,0.3217088995182146,0.9999545016443225,0.20524313362555802,True,0.1621722596332187,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)c1,CCCO,10,0.19468558541246628,-0.5624633181842558,0.27269516511033953,0.27533017566077367,-9.815331209612292,0.13193805269001424,0.9971464663002821,0.2351570439506112,True,0.19293052754902107,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)c1,CCCOC(C)=O,7,0.7538345122080772,-32.52191600846021,-16.112532507720452,0.7231496280525791,-394.63792884860914,-11.036589185326479,0.9682475579794274,0.7983282315868934,False,0.750838466794679,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)c1,CO,7,0.19410013257264436,-4.8320235469523,-0.6750088048543954,0.23411266701190592,-73.73951325029493,-1.681835566764696,0.9999646357875955,0.25548315609240424,True,0.1883747335967995,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)n1,C1CCOC1,9,0.2258586288224946,-3.7742171724474574,-0.2973370224405063,0.25173257832082896,-22.01215494667396,-1.2571376466687183,0.9993683825232657,0.28786615291611994,True,0.22261243528741817,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)n1,C1COCCO1,9,0.12709334831449073,0.4351133836270905,0.8165706283300854,0.15361450597786824,-4.477785181225042,0.8377508216230511,0.9946615404494257,0.1732379085361231,True,0.10736707658627881,88.88888888888889,Over,Intersects,Moderate
train,O=C(O)c1cccc(C(=O)O)n1,CC#N,9,0.24703919908877808,-0.5901684424732203,0.4583609117539623,0.30733561780013324,-8.019003768132547,0.278193226654449,0.9999656135144256,0.2996782770105142,True,0.2445622581246695,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)n1,CC(=O)O,9,0.41075671356579224,-7.000982067090378,-0.21397050179521826,0.34047839867463325,-46.91524961348136,-1.8318344773189246,0.9946831251357842,0.43749059974186366,True,0.4087946441980152,100.0,Over,Above,Poor
train,O=C(O)c1cccc(C(=O)O)n1,CC(C)O,9,0.1380931002579271,0.2850026313363926,0.886415936970296,0.11655905439722022,-3.82769194677358,0.6194573721737818,0.9999949130341758,0.1562110539712549,True,-0.13725094972788726,0.0,Under,Below,Moderate
train,O=C(O)c1cccc(C(=O)O)n1,CCCO,9,0.09884353909258257,0.7547107426062571,0.909291391552873,0.12803477581389427,-0.35001330897617433,0.8633704116475714,0.9999802010079107,0.1359963884896942,True,-0.09427983053732657,0.0,Under,Below,Good
train,O=C(O)c1cccc(C(=O)O)n1,CCO,8,0.07421081680835552,0.8196812820283733,0.923544083167923,0.09780601297977848,-0.01916911844367486,0.8893761001864129,0.9999751466077349,0.10464117736454881,True,-0.06944654134668268,0.0,Under,Below,Good
train,O=C(O)c1cccc(C(=O)O)n1,CCOC(C)=O,9,0.33167450249246216,0.5083245751151815,0.40364005332820574,0.7822812662354522,0.5091018397395164,0.49499683752904433,0.9993576341025149,0.585967023353092,True,0.06175172129228564,55.55555555555556,Balanced,Intersects,Poor
train,O=C(O)c1cccc(C(=O)O)n1,CO,9,0.1759227280886431,0.5404874106427902,0.6757015519919263,0.3106522898916644,0.008669064458075693,0.5978077929865575,0.9999999718978652,0.2975850701574174,True,-0.13324679696101138,0.0,Under,Below,Moderate
train,O=C(O)c1cccc(C(=O)O)n1,Cc1ccccc1,9,0.24232465920805382,0.6136871853397095,0.6772040703811433,0.47730821624699676,-0.47860948854997587,0.7539476290845533,0.9984082748845076,0.4012913603197532,True,-0.15877515837795583,22.22222222222222,Under,Intersects,Moderate
train,O=C(O)c1cccc(C(=O)O)n1,O=CO,9,0.374538752544269,-9.785698963221922,-1.7161520037883227,0.384832020408599,-53.38669535225137,-5.967707170177384,0.9996642317324119,0.4357238604168998,True,-0.37175589318057,0.0,Under,Below,Poor
train,O=C(O)c1cccc(Cl)c1C(=O)O,O,11,0.15888494148555302,-0.26133337562643355,0.7558116283666734,0.14485367139075853,-4.585875010400621,0.36791661098335693,0.9999938760750586,0.2718367215486167,True,0.12212939358453184,90.9090909090909,Over,Intersects,Poor
train,O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,C1COCCO1,10,0.11175964241384466,-0.3021067379485194,0.8154456080439684,0.08578006144299903,-5.4810711728124515,0.5362483965233082,0.999226758142997,0.19257922368117164,True,-0.09097094146714144,10.0,Under,Intersects,Poor
train,O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,CC(C)=O,10,0.4673517912063099,-13.542087196851071,-2.800918362101271,0.4980710624299402,-97.52091016280055,-5.468197747815414,0.999904742613658,0.5099759282851153,True,0.4663950431495517,100.0,Over,Above,Poor
train,O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,CCOC(C)=O,10,0.12998367758214058,0.4480353336620858,0.6750623824806585,0.20799167030985816,-2.469999240634027,0.6685936913150061,0.9998982100447862,0.16766507521202811,True,0.1269903948266829,100.0,Over,Above,Moderate
train,O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,Cc1ccccc1,10,0.4879701062017522,-26.46727068344163,-4.1292834393352384,0.43806975387340424,-243.61120047278908,-9.284353461288566,0.9998726674923557,0.6219234077764213,True,-0.47889056913210315,0.0,Under,Below,Poor
train,O=C(O)c1cccc(O)c1O,CC#N,9,0.14398246083141897,-1.1337520218699995,0.32710434471067107,0.17028600008050246,-6.358866107960958,0.020173137964735743,0.9997836697277512,0.19244667815726046,True,0.13931391639862287,100.0,Over,Above,Poor
train,O=C(O)c1cccc(O)c1O,CC(=O)OC(C)C,9,0.06808001117769137,0.06243668011359971,0.9197378132917092,0.04282166579344155,-6.818269918143867,0.5748079171152976,0.9970108145262021,0.10225813612768908,True,-0.055014099748528146,11.11111111111111,Under,Intersects,Poor
train,O=C(O)c1cccc(O)c1O,CC(C)=O,9,0.0825603648151239,-6.261648917121582,-1.90992290844651,0.10788248314582939,-24.528608867750407,-4.2283279934588816,0.9928494582621755,0.15587819973111294,True,-0.054944520045257024,33.33333333333333,Under,Intersects,Poor
train,O=C(O)c1cccc(O)c1O,CC(C)CCO,9,0.1296989552113933,-3.7322225172948125,-0.5907534552277034,0.15914870831547157,-27.05772530466,-1.7615673586329685,0.9998741422006039,0.22839032307734186,True,-0.09678077125469875,11.11111111111111,Under,Intersects,Poor
train,O=C(O)c1cccc(O)c1O,CC(C)O,9,0.10615761561458803,-2.402460019891461,-0.3215544305908682,0.1401572786288749,-25.326494217844743,-1.3550137434388767,0.9999988957927579,0.18920795245617583,True,-0.07167713346638381,22.22222222222222,Under,Intersects,Poor
train,O=C(O)c1cccc(O)c1O,CCCCO,9,0.09481244402040953,-3.0820740964694995,-1.6988685414697038,0.1610622044952387,-9.517304560016361,-2.4927628589090767,0.9980680666766532,0.17217636854695684,True,-0.03352439319419062,44.44444444444444,Balanced,Intersects,Poor
train,O=C(O)c1cccc(O)c1O,CCCO,9,0.087709952443349,-2.5369111246862124,-1.3882492989637663,0.1522178943427842,-4.270000796834498,-1.9719863471477277,0.9998469302393254,0.1455810228653256,True,-0.014048625286476105,44.44444444444444,Balanced,Intersects,Poor
train,O=C(O)c1cccc(O)c1O,CCCOC(C)=O,9,0.08556181478182563,-1.333007892061521,0.39218295521980207,0.09140538483500664,-22.519070262753903,-0.12105825822643923,0.9995801483748336,0.14695691810769063,True,-0.0669970034486187,11.11111111111111,Under,Intersects,Poor
train,O=C(O)c1cccc(O)c1O,CCO,9,0.09635869436690096,-7.644119568157574,-5.090653945116114,0.16832955281487394,-12.000320004841967,-7.192113456867041,0.9974762918916203,0.1665209725215604,True,-0.02125116983794284,44.44444444444444,Balanced,Intersects,Poor
train,O=C(O)c1cccc(O)c1O,CCOC(C)=O,9,0.05732785328821765,0.21269272643977366,0.8697016899968678,0.049328779180033665,-4.272526832301291,0.5646411218563325,0.9999804261323992,0.09678991816566906,True,-0.04250490584620528,22.22222222222222,Under,Intersects,Moderate
train,O=C(O)c1cccc(O)c1O,CCOC=O,9,0.2358252197435487,-9.382814705187885,-1.1027912585492476,0.22321237105473526,-63.88997093129579,-3.2016205197702776,0.9991295976018357,0.2743606326859904,True,0.2339449699754792,100.0,Over,Above,Poor
train,O=C(O)c1cccc(O)c1O,COC(C)=O,9,0.09387666879704777,-1.3689285028471119,0.5221527482056991,0.08954195325624234,-38.15645496561941,-0.02714935173654065,0.9999869862469213,0.13860743892373506,True,-0.08652573102868322,0.0,Under,Below,Poor
train,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,C1CCOC1,12,0.1695926060429605,-5459.468255004538,-3081.433854626135,0.2566021470414059,-18042.389149899314,-5517.942177116905,-0.9279740686529899,0.3431901773025281,True,-0.0936516521723844,33.33333333333333,Under,Intersects,Poor
train,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,C1COCCO1,14,0.12436659297789368,-0.6129764342997033,0.43676818431063613,0.14822365352236153,-6.577397542949325,0.2324591433712867,0.9997487922041729,0.1465202162885504,True,-0.12213592181747904,0.0,Under,Below,Poor
train,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CC(C)=O,9,0.10043414593127363,-6.761412194263041,-2.0765390592475654,0.13306775598227058,-24.57585674729581,-4.916799467787757,0.9945862301029147,0.19288713975031335,True,-0.07046782175740607,22.22222222222222,Under,Intersects,Poor
train,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCCCOC(C)=O,15,0.7682669929864273,-14.93767190168631,-3.263792053440283,0.7990407036122316,-90.12373146519668,-4.741078968077409,0.9987310406928926,0.8734217978879357,False,0.7653762345149835,100.0,Over,Above,Poor
train,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCOC(C)=O,11,0.3211956077218952,-14.143801977300994,-1.6878727101598163,0.27582938000871027,-76.98667706011419,-3.977265817929254,0.9899600036203655,0.37294486190197773,True,0.3156072814139655,100.0,Over,Above,Poor
train,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,CCOC=O,9,0.8450976577055693,-97.51443064562041,-18.865222121701137,0.802769122897088,-650.6402661821708,-39.53334617497862,0.9972222252274575,0.8935010946671487,False,0.8440789635606044,100.0,Over,Above,Poor
train,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,COC(C)=O,10,0.18212153281998056,-27.532075835418677,-8.296171505322103,0.21542685309828685,-191.24827090940894,-16.334869453278888,0.996094472660299,0.3087197124754688,True,-0.16015668600232297,0.0,Under,Below,Poor
train,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,O,22,0.15782381071811413,0.8382124683041815,0.8233362013339195,0.3191721521893653,0.4242740332507432,0.7246960333479656,0.9926188863813196,0.2177950232171142,True,0.014757547293275185,72.72727272727273,Over,Intersects,Good
