Feature,Category,Correlation,Abs_Corr
MACCS_79,TOPOLOGICAL,-0.023754228365273106,0.023754228365273106
Morgan_633,TOPOLOGICAL,0.023678411866106797,0.023678411866106797
Morgan_872,TOPOLOGICAL,0.02365046707635799,0.02365046707635799
Morgan_518,TOPOLOGICAL,-0.023531793545805212,0.023531793545805212
Morgan_888,TOPOLOGICAL,-0.02351043541660341,0.02351043541660341
Morgan_315,TOPOLOGICAL,0.02347717602750178,0.02347717602750178
Morgan_338,TOPOLOGICAL,0.02342463567039467,0.02342463567039467
Morgan_365,TOPOLOGICAL,0.023424195330380312,0.023424195330380312
Morgan_670,TOPOLOGICAL,0.023382869285260805,0.023382869285260805
Morgan_955,TOPOLOGICAL,0.0233763073437128,0.0233763073437128
Morgan_711,TOPOLOGICAL,0.023363960593596047,0.023363960593596047
Morgan_554,TOPOLOGICAL,0.02326833059278155,0.02326833059278155
Morgan_57,TOPOLOGICAL,0.023254708023406317,0.023254708023406317
Morgan_366,TOPOLOGICAL,0.023188621249735863,0.023188621249735863
Morgan_183,TOPOLOGICAL,0.023184833132572795,0.023184833132572795
Morgan_676,TOPOLOGICAL,-0.02315432663119032,0.02315432663119032
Morgan_879,TOPOLOGICAL,0.023087891084881292,0.023087891084881292
Morgan_211,TOPOLOGICAL,0.02304787817742373,0.02304787817742373
Morgan_801,TOPOLOGICAL,-0.022909522125343963,0.022909522125343963
Morgan_330,TOPOLOGICAL,-0.02277818990962286,0.02277818990962286
fr_oxime,COMPOSITIONAL,-0.022717248828671578,0.022717248828671578
Morgan_773,TOPOLOGICAL,0.02270843534096033,0.02270843534096033
Morgan_815,TOPOLOGICAL,-0.022663706139247213,0.022663706139247213
Morgan_475,TOPOLOGICAL,0.02263111225393874,0.02263111225393874
Morgan_821,TOPOLOGICAL,0.022554634087510964,0.022554634087510964
fr_term_acetylene,COMPOSITIONAL,0.022536819416580638,0.022536819416580638
Morgan_962,TOPOLOGICAL,0.02252771796367445,0.02252771796367445
Morgan_173,TOPOLOGICAL,0.02242045789975557,0.02242045789975557
Morgan_880,TOPOLOGICAL,0.022358551871071674,0.022358551871071674
Morgan_983,TOPOLOGICAL,-0.022330546707315678,0.022330546707315678
Morgan_856,TOPOLOGICAL,0.022219249567348207,0.022219249567348207
Morgan_116,TOPOLOGICAL,-0.02221485565834205,0.02221485565834205
EState_VSA6,PHYSICOCHEMICAL,0.022203996463462553,0.022203996463462553
Morgan_601,TOPOLOGICAL,-0.022177377862496458,0.022177377862496458
Morgan_187,TOPOLOGICAL,-0.02215819791636116,0.02215819791636116
Morgan_919,TOPOLOGICAL,0.022134377092944166,0.022134377092944166
Morgan_961,TOPOLOGICAL,0.02209835827252298,0.02209835827252298
Morgan_817,TOPOLOGICAL,0.02204354111121635,0.02204354111121635
Morgan_30,TOPOLOGICAL,0.021952065555080662,0.021952065555080662
Morgan_434,TOPOLOGICAL,0.0219004979619183,0.0219004979619183
fr_hdrzine,COMPOSITIONAL,0.02190002793113364,0.02190002793113364
Morgan_405,TOPOLOGICAL,-0.02186931784360883,0.02186931784360883
Morgan_470,TOPOLOGICAL,0.021591268361024003,0.021591268361024003
Morgan_536,TOPOLOGICAL,-0.021572874089534733,0.021572874089534733
Morgan_905,TOPOLOGICAL,0.021572276442080356,0.021572276442080356
Morgan_525,TOPOLOGICAL,0.02155426415205985,0.02155426415205985
Morgan_380,TOPOLOGICAL,0.021542313541333593,0.021542313541333593
Morgan_851,TOPOLOGICAL,0.02150337581088386,0.02150337581088386
Morgan_557,TOPOLOGICAL,0.021376367693023944,0.021376367693023944
Morgan_386,TOPOLOGICAL,0.021322495027175453,0.021322495027175453
Morgan_273,TOPOLOGICAL,0.021201571325488326,0.021201571325488326
Morgan_328,TOPOLOGICAL,-0.021102136536184677,0.021102136536184677
Morgan_720,TOPOLOGICAL,-0.02098319686825752,0.02098319686825752
Morgan_957,TOPOLOGICAL,0.020821164234846652,0.020821164234846652
Morgan_990,TOPOLOGICAL,0.020778269999704835,0.020778269999704835
Morgan_449,TOPOLOGICAL,0.020729050061504526,0.020729050061504526
Morgan_944,TOPOLOGICAL,0.0206690528636486,0.0206690528636486
Morgan_391,TOPOLOGICAL,0.020657350859653298,0.020657350859653298
Morgan_282,TOPOLOGICAL,0.020588350239865195,0.020588350239865195
Morgan_468,TOPOLOGICAL,0.02053282548997362,0.02053282548997362
AUTOCORR2D_147,TOPOLOGICAL,-0.020313285364855875,0.020313285364855875
Morgan_60,TOPOLOGICAL,0.020297387154539062,0.020297387154539062
fr_NH2,COMPOSITIONAL,0.020270071431404746,0.020270071431404746
Morgan_12,TOPOLOGICAL,0.020244091663945783,0.020244091663945783
Morgan_789,TOPOLOGICAL,0.020155381586619666,0.020155381586619666
Morgan_845,TOPOLOGICAL,0.020118445070094946,0.020118445070094946
Morgan_45,TOPOLOGICAL,0.0200996041500914,0.0200996041500914
Morgan_877,TOPOLOGICAL,-0.020071332682498243,0.020071332682498243
Morgan_641,TOPOLOGICAL,0.020065522201446667,0.020065522201446667
Morgan_928,TOPOLOGICAL,0.020051738509341135,0.020051738509341135
Morgan_660,TOPOLOGICAL,0.019955011991445067,0.019955011991445067
Morgan_572,TOPOLOGICAL,-0.01991261462030249,0.01991261462030249
Morgan_658,TOPOLOGICAL,0.019826692322976958,0.019826692322976958
Morgan_736,TOPOLOGICAL,0.019813788525771245,0.019813788525771245
MACCS_14,TOPOLOGICAL,-0.019800185059085595,0.019800185059085595
Morgan_515,TOPOLOGICAL,0.019795878360713087,0.019795878360713087
Morgan_661,TOPOLOGICAL,0.019765097921840634,0.019765097921840634
Morgan_223,TOPOLOGICAL,0.019752807039455072,0.019752807039455072
Morgan_98,TOPOLOGICAL,0.01973029806730679,0.01973029806730679
Morgan_144,TOPOLOGICAL,-0.019710132132274297,0.019710132132274297
Morgan_686,TOPOLOGICAL,-0.01968667412574541,0.01968667412574541
AUTOCORR2D_187,TOPOLOGICAL,-0.01965340874158078,0.01965340874158078
Morgan_313,TOPOLOGICAL,0.019626866433642018,0.019626866433642018
fr_SH,COMPOSITIONAL,-0.01958707574275412,0.01958707574275412
Morgan_796,TOPOLOGICAL,-0.019503759311902815,0.019503759311902815
Morgan_444,TOPOLOGICAL,0.019499609609394734,0.019499609609394734
Morgan_290,TOPOLOGICAL,0.01944152861282176,0.01944152861282176
Morgan_844,TOPOLOGICAL,-0.019281076904368304,0.019281076904368304
Morgan_426,TOPOLOGICAL,0.019280864739007232,0.019280864739007232
fr_sulfide,COMPOSITIONAL,0.019113925246804945,0.019113925246804945
Morgan_922,TOPOLOGICAL,0.01898092101502969,0.01898092101502969
Morgan_699,TOPOLOGICAL,0.018937339484234487,0.018937339484234487
AUTOCORR2D_108,TOPOLOGICAL,0.018921307319250423,0.018921307319250423
Morgan_781,TOPOLOGICAL,0.018826940698312606,0.018826940698312606
Morgan_496,TOPOLOGICAL,-0.01876575900592934,0.01876575900592934
Morgan_267,TOPOLOGICAL,0.018764375792775484,0.018764375792775484
MACCS_3,TOPOLOGICAL,-0.01875555496567458,0.01875555496567458
Morgan_232,TOPOLOGICAL,0.018653653752184137,0.018653653752184137
Morgan_749,TOPOLOGICAL,0.018591003278361006,0.018591003278361006
Morgan_132,TOPOLOGICAL,0.01831658290465937,0.01831658290465937
Morgan_166,TOPOLOGICAL,0.01826653093618028,0.01826653093618028
PEOE_VSA4,PHYSICOCHEMICAL,-0.01823536187905832,0.01823536187905832
Morgan_788,TOPOLOGICAL,-0.018219222005620594,0.018219222005620594
Morgan_638,TOPOLOGICAL,0.018199728436160776,0.018199728436160776
Morgan_917,TOPOLOGICAL,0.01818510203912293,0.01818510203912293
Morgan_995,TOPOLOGICAL,0.018144976774953043,0.018144976774953043
PEOE_VSA5,PHYSICOCHEMICAL,-0.018102633858815255,0.018102633858815255
num_N,COMPOSITIONAL,-0.018061759952556503,0.018061759952556503
Morgan_40,TOPOLOGICAL,-0.018031562645161894,0.018031562645161894
Morgan_628,TOPOLOGICAL,0.017990665309742308,0.017990665309742308
fr_tetrazole,COMPOSITIONAL,0.017989421858254515,0.017989421858254515
num_I,COMPOSITIONAL,0.017924756562356967,0.017924756562356967
Morgan_430,TOPOLOGICAL,0.01786445635150474,0.01786445635150474
Morgan_561,TOPOLOGICAL,0.01785955754263039,0.01785955754263039
AUTOCORR2D_124,TOPOLOGICAL,0.017837050739764063,0.017837050739764063
Morgan_952,TOPOLOGICAL,0.017832031083545412,0.017832031083545412
Morgan_34,TOPOLOGICAL,0.01776833655698747,0.01776833655698747
fr_N_O,COMPOSITIONAL,-0.017755119227061363,0.017755119227061363
MACCS_27,TOPOLOGICAL,0.017743873967576124,0.017743873967576124
Morgan_476,TOPOLOGICAL,0.01772457242690607,0.01772457242690607
Morgan_704,TOPOLOGICAL,0.017633639335968343,0.017633639335968343
Morgan_177,TOPOLOGICAL,0.017632332318913656,0.017632332318913656
MACCS_84,TOPOLOGICAL,0.01755872773062572,0.01755872773062572
Morgan_352,TOPOLOGICAL,0.01753620052277583,0.01753620052277583
Morgan_337,TOPOLOGICAL,0.017521060375425807,0.017521060375425807
Morgan_837,TOPOLOGICAL,-0.017397970049597034,0.017397970049597034
Morgan_204,TOPOLOGICAL,0.017386808048644852,0.017386808048644852
Morgan_124,TOPOLOGICAL,0.017265984450372075,0.017265984450372075
MACCS_17,TOPOLOGICAL,0.017023512401319996,0.017023512401319996
Morgan_703,TOPOLOGICAL,0.01695858418381608,0.01695858418381608
Morgan_938,TOPOLOGICAL,0.016936927913464593,0.016936927913464593
Morgan_99,TOPOLOGICAL,0.01692402467984762,0.01692402467984762
Morgan_462,TOPOLOGICAL,-0.01691643850633078,0.01691643850633078
MACCS_98,TOPOLOGICAL,0.01688043744267309,0.01688043744267309
Morgan_867,TOPOLOGICAL,-0.016870621915967658,0.016870621915967658
Morgan_810,TOPOLOGICAL,0.016785525436945427,0.016785525436945427
Morgan_907,TOPOLOGICAL,0.016765784291957287,0.016765784291957287
Morgan_19,TOPOLOGICAL,-0.016597205202596426,0.016597205202596426
Morgan_925,TOPOLOGICAL,-0.016577235644808806,0.016577235644808806
Morgan_868,TOPOLOGICAL,0.016558875696520637,0.016558875696520637
Morgan_873,TOPOLOGICAL,0.01654130739268838,0.01654130739268838
Morgan_280,TOPOLOGICAL,-0.01641755887479483,0.01641755887479483
num_Ca,COMPOSITIONAL,-0.01641032280067314,0.01641032280067314
fr_diazo,COMPOSITIONAL,-0.01641032280067314,0.01641032280067314
MACCS_35,TOPOLOGICAL,-0.01641032280067314,0.01641032280067314
Morgan_604,TOPOLOGICAL,0.016306114230986168,0.016306114230986168
Morgan_630,TOPOLOGICAL,0.01629655674875432,0.01629655674875432
Morgan_618,TOPOLOGICAL,0.016293595610738332,0.016293595610738332
Morgan_254,TOPOLOGICAL,0.016128240872938533,0.016128240872938533
Morgan_443,TOPOLOGICAL,-0.016125803161625263,0.016125803161625263
Morgan_310,TOPOLOGICAL,0.01598845023786453,0.01598845023786453
Morgan_271,TOPOLOGICAL,0.01595231814687961,0.01595231814687961
Morgan_477,TOPOLOGICAL,0.015902790050905558,0.015902790050905558
Morgan_596,TOPOLOGICAL,0.015877286008823464,0.015877286008823464
Morgan_1008,TOPOLOGICAL,0.01587355431817865,0.01587355431817865
Morgan_688,TOPOLOGICAL,0.015834468389100163,0.015834468389100163
Morgan_100,TOPOLOGICAL,0.01577117751757105,0.01577117751757105
Morgan_323,TOPOLOGICAL,-0.015741338727148533,0.015741338727148533
Morgan_305,TOPOLOGICAL,0.01573540573439609,0.01573540573439609
AUTOCORR2D_131,TOPOLOGICAL,0.0156962548635652,0.0156962548635652
Morgan_1018,TOPOLOGICAL,0.015604272198137656,0.015604272198137656
Morgan_297,TOPOLOGICAL,0.015560869168992637,0.015560869168992637
Morgan_761,TOPOLOGICAL,-0.015459226811421475,0.015459226811421475
Morgan_165,TOPOLOGICAL,-0.015389738259072177,0.015389738259072177
Morgan_570,TOPOLOGICAL,0.015379317694754674,0.015379317694754674
Morgan_987,TOPOLOGICAL,-0.015374629316835815,0.015374629316835815
Morgan_1023,TOPOLOGICAL,0.015368665545859998,0.015368665545859998
MACCS_18,TOPOLOGICAL,-0.015350033255805657,0.015350033255805657
Morgan_269,TOPOLOGICAL,0.015327714359997625,0.015327714359997625
Morgan_730,TOPOLOGICAL,0.0153267394198972,0.0153267394198972
Morgan_123,TOPOLOGICAL,0.015314902831800451,0.015314902831800451
Morgan_632,TOPOLOGICAL,0.015314339842939262,0.015314339842939262
Morgan_96,TOPOLOGICAL,0.01528797018914959,0.01528797018914959
Morgan_31,TOPOLOGICAL,-0.015226370381952325,0.015226370381952325
Morgan_974,TOPOLOGICAL,0.015192447000956174,0.015192447000956174
fr_azo,COMPOSITIONAL,-0.015149176536853826,0.015149176536853826
AUTOCORR2D_186,TOPOLOGICAL,0.015118867516175912,0.015118867516175912
Morgan_744,TOPOLOGICAL,0.015087284319295301,0.015087284319295301
Morgan_666,TOPOLOGICAL,0.015078459718605115,0.015078459718605115
Morgan_471,TOPOLOGICAL,-0.01504775919791945,0.01504775919791945
Morgan_903,TOPOLOGICAL,0.015042223397149357,0.015042223397149357
Morgan_355,TOPOLOGICAL,-0.01495023205379931,0.01495023205379931
Morgan_190,TOPOLOGICAL,0.014737810985846799,0.014737810985846799
Morgan_828,TOPOLOGICAL,0.014724130832700933,0.014724130832700933
Morgan_237,TOPOLOGICAL,0.014715808615016493,0.014715808615016493
Morgan_172,TOPOLOGICAL,0.01467682180227073,0.01467682180227073
Morgan_634,TOPOLOGICAL,0.014650841761606713,0.014650841761606713
Morgan_292,TOPOLOGICAL,0.014592640142319363,0.014592640142319363
Morgan_816,TOPOLOGICAL,0.014528777943676206,0.014528777943676206
Morgan_624,TOPOLOGICAL,0.014514293805453455,0.014514293805453455
Morgan_480,TOPOLOGICAL,0.014478856792675196,0.014478856792675196
Morgan_481,TOPOLOGICAL,0.01440669166339502,0.01440669166339502
Morgan_836,TOPOLOGICAL,0.014406326399431608,0.014406326399431608
Morgan_372,TOPOLOGICAL,0.014361823410193562,0.014361823410193562
Morgan_623,TOPOLOGICAL,0.014289602968845284,0.014289602968845284
Morgan_589,TOPOLOGICAL,-0.014170075561230002,0.014170075561230002
fr_guanido,COMPOSITIONAL,0.014132791398257405,0.014132791398257405
Morgan_646,TOPOLOGICAL,0.013877542365718509,0.013877542365718509
Morgan_501,TOPOLOGICAL,-0.013837516193042156,0.013837516193042156
Morgan_891,TOPOLOGICAL,-0.013666027676822443,0.013666027676822443
Morgan_363,TOPOLOGICAL,0.013625677467129334,0.013625677467129334
Morgan_743,TOPOLOGICAL,0.013521009175872211,0.013521009175872211
Morgan_154,TOPOLOGICAL,0.013461070289730056,0.013461070289730056
Morgan_329,TOPOLOGICAL,-0.013356345871394629,0.013356345871394629
Morgan_176,TOPOLOGICAL,0.013345070434397737,0.013345070434397737
Morgan_257,TOPOLOGICAL,0.013249232816401297,0.013249232816401297
Morgan_629,TOPOLOGICAL,0.013224737830859512,0.013224737830859512
Morgan_814,TOPOLOGICAL,0.013095272892524006,0.013095272892524006
Morgan_65,TOPOLOGICAL,-0.013079850975895002,0.013079850975895002
MACCS_93,TOPOLOGICAL,-0.013036735793963227,0.013036735793963227
Morgan_923,TOPOLOGICAL,0.012968081524864191,0.012968081524864191
Morgan_482,TOPOLOGICAL,0.012818764696801065,0.012818764696801065
Morgan_76,TOPOLOGICAL,0.012717719668698802,0.012717719668698802
Morgan_783,TOPOLOGICAL,-0.012664687088976542,0.012664687088976542
Morgan_737,TOPOLOGICAL,-0.0126608865269528,0.0126608865269528
Morgan_384,TOPOLOGICAL,0.01257323492955776,0.01257323492955776
Morgan_909,TOPOLOGICAL,0.012467902541223375,0.012467902541223375
Morgan_21,TOPOLOGICAL,0.01243495853255844,0.01243495853255844
MACCS_101,TOPOLOGICAL,0.012351044056731427,0.012351044056731427
Morgan_489,TOPOLOGICAL,0.012182290203148689,0.012182290203148689
Morgan_813,TOPOLOGICAL,0.012178324867039078,0.012178324867039078
Morgan_364,TOPOLOGICAL,-0.012158121780364167,0.012158121780364167
num_Se,COMPOSITIONAL,-0.012130518062441574,0.012130518062441574
Morgan_74,TOPOLOGICAL,0.012114149738906867,0.012114149738906867
Morgan_735,TOPOLOGICAL,0.011990508494591984,0.011990508494591984
Morgan_32,TOPOLOGICAL,0.011935327735340862,0.011935327735340862
Morgan_994,TOPOLOGICAL,0.011864731568927957,0.011864731568927957
Morgan_483,TOPOLOGICAL,0.011857890593246878,0.011857890593246878
Morgan_379,TOPOLOGICAL,-0.011802358728246093,0.011802358728246093
Morgan_435,TOPOLOGICAL,0.011723505081276692,0.011723505081276692
Morgan_341,TOPOLOGICAL,0.01169489558031379,0.01169489558031379
Morgan_728,TOPOLOGICAL,0.011685037218121206,0.011685037218121206
Morgan_916,TOPOLOGICAL,-0.01142592513030558,0.01142592513030558
Morgan_552,TOPOLOGICAL,0.011384988164738397,0.011384988164738397
Morgan_85,TOPOLOGICAL,0.011358161616757099,0.011358161616757099
Morgan_558,TOPOLOGICAL,0.01130350945607332,0.01130350945607332
Morgan_631,TOPOLOGICAL,-0.011298065603122272,0.011298065603122272
Morgan_494,TOPOLOGICAL,0.01129141735742491,0.01129141735742491
Morgan_48,TOPOLOGICAL,-0.011170046395579163,0.011170046395579163
Morgan_1007,TOPOLOGICAL,0.011064330596164181,0.011064330596164181
Morgan_652,TOPOLOGICAL,0.010947957118598195,0.010947957118598195
Morgan_216,TOPOLOGICAL,-0.010903848932220177,0.010903848932220177
Morgan_17,TOPOLOGICAL,0.010894009132104355,0.010894009132104355
Morgan_1001,TOPOLOGICAL,-0.010848178223324456,0.010848178223324456
Morgan_437,TOPOLOGICAL,0.010840189251906773,0.010840189251906773
Morgan_111,TOPOLOGICAL,0.010831791528335756,0.010831791528335756
Morgan_717,TOPOLOGICAL,0.0107590647785417,0.0107590647785417
Morgan_432,TOPOLOGICAL,0.01074717122669826,0.01074717122669826
Morgan_291,TOPOLOGICAL,-0.010746441984249478,0.010746441984249478
Morgan_560,TOPOLOGICAL,0.010669132882644955,0.010669132882644955
Morgan_978,TOPOLOGICAL,0.01065216220751531,0.01065216220751531
Morgan_756,TOPOLOGICAL,0.010525954933093166,0.010525954933093166
Morgan_674,TOPOLOGICAL,0.010464330931230868,0.010464330931230868
fr_benzodiazepine,COMPOSITIONAL,-0.010364653674568788,0.010364653674568788
Morgan_309,TOPOLOGICAL,0.010319841258605359,0.010319841258605359
Morgan_306,TOPOLOGICAL,0.010309516149699152,0.010309516149699152
Morgan_44,TOPOLOGICAL,-0.010284552557440116,0.010284552557440116
Morgan_984,TOPOLOGICAL,0.010195089936340251,0.010195089936340251
Morgan_1005,TOPOLOGICAL,-0.010148023720206106,0.010148023720206106
Morgan_931,TOPOLOGICAL,0.010146432342716219,0.010146432342716219
Morgan_940,TOPOLOGICAL,0.010031610466684436,0.010031610466684436
Morgan_20,TOPOLOGICAL,0.009942343462910147,0.009942343462910147
Morgan_855,TOPOLOGICAL,-0.00991995135636973,0.00991995135636973
Morgan_381,TOPOLOGICAL,-0.009913747764198557,0.009913747764198557
Morgan_833,TOPOLOGICAL,0.009880547152586855,0.009880547152586855
Morgan_331,TOPOLOGICAL,0.00974854572637692,0.00974854572637692
AUTOCORR2D_179,TOPOLOGICAL,0.009609786345900203,0.009609786345900203
AUTOCORR2D_171,TOPOLOGICAL,0.009557345262892128,0.009557345262892128
Morgan_870,TOPOLOGICAL,0.009493390744700188,0.009493390744700188
AUTOCORR2D_107,TOPOLOGICAL,0.009475977811545746,0.009475977811545746
Morgan_491,TOPOLOGICAL,0.00943087674906019,0.00943087674906019
Morgan_647,TOPOLOGICAL,0.009399425480318496,0.009399425480318496
Morgan_889,TOPOLOGICAL,0.009391794587613694,0.009391794587613694
Morgan_218,TOPOLOGICAL,-0.0092889267989367,0.0092889267989367
Morgan_811,TOPOLOGICAL,-0.009182491538456329,0.009182491538456329
Morgan_885,TOPOLOGICAL,-0.009140073072387964,0.009140073072387964
Morgan_199,TOPOLOGICAL,0.009109981469320603,0.009109981469320603
Morgan_472,TOPOLOGICAL,-0.008977526354771502,0.008977526354771502
Morgan_43,TOPOLOGICAL,0.008943571228673926,0.008943571228673926
Morgan_979,TOPOLOGICAL,0.008872931840176615,0.008872931840176615
Morgan_607,TOPOLOGICAL,-0.008855003846028135,0.008855003846028135
Morgan_506,TOPOLOGICAL,0.008729310264503713,0.008729310264503713
Morgan_110,TOPOLOGICAL,0.008675068542246757,0.008675068542246757
Morgan_894,TOPOLOGICAL,-0.008645596583531043,0.008645596583531043
Morgan_107,TOPOLOGICAL,-0.008545653610494289,0.008545653610494289
Morgan_397,TOPOLOGICAL,0.00838939096301392,0.00838939096301392
Morgan_1004,TOPOLOGICAL,0.008333476399530363,0.008333476399530363
Morgan_592,TOPOLOGICAL,-0.008310189202569979,0.008310189202569979
Morgan_819,TOPOLOGICAL,0.008290073518722203,0.008290073518722203
Morgan_35,TOPOLOGICAL,0.008253285019420981,0.008253285019420981
Morgan_303,TOPOLOGICAL,0.008203508657917772,0.008203508657917772
AUTOCORR2D_154,TOPOLOGICAL,-0.00819061638660316,0.00819061638660316
Morgan_600,TOPOLOGICAL,0.008082748932263746,0.008082748932263746
MACCS_68,TOPOLOGICAL,0.007987971648505966,0.007987971648505966
Morgan_535,TOPOLOGICAL,0.00797678812435588,0.00797678812435588
Morgan_320,TOPOLOGICAL,0.00795692072735345,0.00795692072735345
Morgan_863,TOPOLOGICAL,0.00792900227967216,0.00792900227967216
Morgan_732,TOPOLOGICAL,-0.007927272885631147,0.007927272885631147
Morgan_812,TOPOLOGICAL,0.007923659534722854,0.007923659534722854
Morgan_109,TOPOLOGICAL,0.00783999701573623,0.00783999701573623
Morgan_324,TOPOLOGICAL,0.007766263693323447,0.007766263693323447
Morgan_586,TOPOLOGICAL,0.0077285331254759865,0.0077285331254759865
AUTOCORR2D_123,TOPOLOGICAL,-0.00761669602507552,0.00761669602507552
Morgan_637,TOPOLOGICAL,-0.007567620748235276,0.007567620748235276
Morgan_1021,TOPOLOGICAL,0.007342065501652993,0.007342065501652993
Morgan_126,TOPOLOGICAL,0.007302557171459183,0.007302557171459183
Morgan_389,TOPOLOGICAL,-0.007229951229053639,0.007229951229053639
Morgan_693,TOPOLOGICAL,0.0071515107179201025,0.0071515107179201025
Morgan_514,TOPOLOGICAL,-0.007124276593116856,0.007124276593116856
Morgan_672,TOPOLOGICAL,-0.007111327702210409,0.007111327702210409
Morgan_648,TOPOLOGICAL,0.0070705691465005795,0.0070705691465005795
Morgan_934,TOPOLOGICAL,-0.007040859825224232,0.007040859825224232
Morgan_508,TOPOLOGICAL,0.006988916133897147,0.006988916133897147
Morgan_467,TOPOLOGICAL,0.006983581755351368,0.006983581755351368
Morgan_943,TOPOLOGICAL,-0.006921779800667068,0.006921779800667068
Morgan_790,TOPOLOGICAL,0.0068822655008788725,0.0068822655008788725
Morgan_103,TOPOLOGICAL,0.006844096069867651,0.006844096069867651
Morgan_517,TOPOLOGICAL,-0.006785178138570274,0.006785178138570274
Morgan_575,TOPOLOGICAL,-0.006761012025016411,0.006761012025016411
Morgan_942,TOPOLOGICAL,0.006741324079717613,0.006741324079717613
Morgan_865,TOPOLOGICAL,0.006713895396135623,0.006713895396135623
Morgan_771,TOPOLOGICAL,-0.00671174016821252,0.00671174016821252
Morgan_1016,TOPOLOGICAL,-0.00670020036934168,0.00670020036934168
Morgan_986,TOPOLOGICAL,0.006684004472478865,0.006684004472478865
Morgan_427,TOPOLOGICAL,0.00666387944441879,0.00666387944441879
MACCS_25,TOPOLOGICAL,-0.0066027491201959875,0.0066027491201959875
Morgan_409,TOPOLOGICAL,-0.006574380267875453,0.006574380267875453
Morgan_657,TOPOLOGICAL,0.006557089150740942,0.006557089150740942
Morgan_382,TOPOLOGICAL,-0.006478948854997797,0.006478948854997797
Morgan_763,TOPOLOGICAL,-0.0064410325147242105,0.0064410325147242105
Morgan_220,TOPOLOGICAL,0.006335866931591433,0.006335866931591433
Morgan_248,TOPOLOGICAL,0.0063236281818157495,0.0063236281818157495
Morgan_348,TOPOLOGICAL,0.006317497425538256,0.006317497425538256
Morgan_56,TOPOLOGICAL,0.006294412016785096,0.006294412016785096
Morgan_6,TOPOLOGICAL,0.00626639731679289,0.00626639731679289
Morgan_9,TOPOLOGICAL,-0.006257813063480273,0.006257813063480273
Morgan_50,TOPOLOGICAL,0.0061970449156668215,0.0061970449156668215
Morgan_544,TOPOLOGICAL,0.006155192402377838,0.006155192402377838
Morgan_597,TOPOLOGICAL,-0.0060983066223598255,0.0060983066223598255
Morgan_55,TOPOLOGICAL,0.005942938517278068,0.005942938517278068
Morgan_213,TOPOLOGICAL,0.005764173064942711,0.005764173064942711
Morgan_318,TOPOLOGICAL,0.005725201594495143,0.005725201594495143
Morgan_690,TOPOLOGICAL,-0.005625096243889534,0.005625096243889534
Morgan_542,TOPOLOGICAL,-0.005588244606423614,0.005588244606423614
Morgan_286,TOPOLOGICAL,0.0055158941264006256,0.0055158941264006256
AUTOCORR2D_132,TOPOLOGICAL,-0.005504278286570873,0.005504278286570873
Morgan_167,TOPOLOGICAL,-0.005484486692229187,0.005484486692229187
Morgan_822,TOPOLOGICAL,-0.005385913162096802,0.005385913162096802
Morgan_793,TOPOLOGICAL,0.0052437560759199175,0.0052437560759199175
Morgan_914,TOPOLOGICAL,-0.005217802647128933,0.005217802647128933
Morgan_174,TOPOLOGICAL,0.0052174797149170254,0.0052174797149170254
MACCS_142,TOPOLOGICAL,0.005107484832004824,0.005107484832004824
Morgan_298,TOPOLOGICAL,0.005096930824165793,0.005096930824165793
Morgan_143,TOPOLOGICAL,0.005045523768451255,0.005045523768451255
Morgan_445,TOPOLOGICAL,0.005024825886005581,0.005024825886005581
MACCS_139,TOPOLOGICAL,0.005022690642164067,0.005022690642164067
Morgan_353,TOPOLOGICAL,-0.005012227789248063,0.005012227789248063
Morgan_217,TOPOLOGICAL,0.005010176329483492,0.005010176329483492
num_Br,COMPOSITIONAL,0.004930739386173319,0.004930739386173319
Morgan_209,TOPOLOGICAL,0.004889036894281027,0.004889036894281027
Morgan_142,TOPOLOGICAL,0.004851057267021196,0.004851057267021196
Morgan_160,TOPOLOGICAL,-0.004814236423566341,0.004814236423566341
Morgan_134,TOPOLOGICAL,-0.004802023787461934,0.004802023787461934
Morgan_901,TOPOLOGICAL,0.0047875263485192355,0.0047875263485192355
Morgan_275,TOPOLOGICAL,0.004752741968640245,0.004752741968640245
Morgan_818,TOPOLOGICAL,0.00474269405287646,0.00474269405287646
Morgan_702,TOPOLOGICAL,0.004735900426414273,0.004735900426414273
Morgan_265,TOPOLOGICAL,0.00466188150537623,0.00466188150537623
Morgan_238,TOPOLOGICAL,-0.004586959863848216,0.004586959863848216
Morgan_229,TOPOLOGICAL,0.00458205926523789,0.00458205926523789
Morgan_101,TOPOLOGICAL,-0.004541189324131298,0.004541189324131298
Morgan_474,TOPOLOGICAL,-0.004387703612050203,0.004387703612050203
Morgan_945,TOPOLOGICAL,0.0043180853897126364,0.0043180853897126364
Morgan_969,TOPOLOGICAL,0.004287201925719973,0.004287201925719973
Morgan_620,TOPOLOGICAL,0.004226280858490962,0.004226280858490962
Morgan_563,TOPOLOGICAL,0.004152154010609181,0.004152154010609181
Morgan_91,TOPOLOGICAL,-0.004082499134706284,0.004082499134706284
MACCS_46,TOPOLOGICAL,0.004082099470428359,0.004082099470428359
Morgan_908,TOPOLOGICAL,-0.00400654268276729,0.00400654268276729
fr_amidine,COMPOSITIONAL,-0.003988465556668599,0.003988465556668599
Morgan_158,TOPOLOGICAL,-0.003981908331743505,0.003981908331743505
