Feature,Pearson_r,Pearson_p,Spearman_r,Spearman_p,Abs_Pearson,Abs_Spearman,Quadratic_R2
Morgan_98,0.029201141877787176,0.011548925894592723,0.02735261352769323,0.01799638354023196,0.029201141877787176,0.02735261352769323,0.0008527066869663535
Morgan_328,0.029142413518071182,0.011717032676724798,0.027248556720199504,0.018438660266704047,0.029142413518071182,0.027248556720199504,0.0008492802656581144
Morgan_319,0.029138569010044173,0.011728112679031103,0.012518042452305478,0.27902627397455776,0.029138569010044173,0.012518042452305478,0.0008490562039531468
Morgan_19,0.02911505330389621,0.011796088209173923,0.021036049619444747,0.0688745311816861,0.02911505330389621,0.021036049619444747,0.0008476863288887637
Morgan_220,0.02910433862156543,0.011827176225905857,0.03393081870967167,0.0033362392345270804,0.02910433862156543,0.03393081870967167,0.0008470625265987186
fr_sulfone,0.029068550089997966,0.011931541735826032,0.015555216311101471,0.17856697486459366,0.029068550089997966,0.015555216311101471,0.0008535174107811017
MACCS_109,0.028909406022895705,0.012405584560072468,0.022061118572147397,0.05640244682750226,0.028909406022895705,0.022061118572147397,0.0008357537565966133
Morgan_799,-0.028905869861144115,0.012416304506436791,-0.03507905916935301,0.0024108726294215675,0.028905869861144115,0.03507905916935301,0.0008355493124293512
Morgan_672,-0.02877095872878234,0.012831464873187233,-0.025269987224606515,0.028851552035489336,0.02877095872878234,0.025269987224606515,0.000827768066173129
Morgan_878,-0.028738331457370113,0.012933694160913878,-0.03655807144983301,0.0015651408236299269,0.028738331457370113,0.03655807144983301,0.0008258916949536177
MACCS_5,-0.028722597001301108,0.012983251067080398,-0.029019733537653955,0.012075215155181687,0.028722597001301108,0.029019733537653955,0.0008249875784989147
Morgan_811,-0.028691669000813998,0.013081150928712534,-0.035251727634092456,0.002294103801508525,0.028691669000813998,0.035251727634092456,0.0008232118700521873
MACCS_88,0.028681261005908572,0.013114243002596233,0.0009798281997899154,0.9324774343625952,0.028681261005908572,0.0009798281997899154,0.0008226147328891376
abraham_B,0.02860292224011823,0.013365704162527943,0.06594023368356859,1.141554784192951e-08,0.02860292224011823,0.06594023368356859,0.03520924531287195
Morgan_943,0.028559036228374857,0.013508428845635722,0.0246367713879393,0.03311159322435794,0.028559036228374857,0.0246367713879393,0.0008156185502935509
Morgan_27,0.028490980547643655,0.013732420711728479,0.03089326514448368,0.007538788406693022,0.028490980547643655,0.03089326514448368,0.0008117359725660078
Morgan_368,-0.028475822299600943,0.013782755422280071,-0.029615814869767113,0.010421628076113864,0.028475822299600943,0.029615814869767113,0.0008108724556383784
Morgan_698,-0.02843471839440852,0.013920066325126042,-0.03786438065281057,0.0010551110344241249,0.02843471839440852,0.03786438065281057,0.00080853321016916
Morgan_520,-0.028407256050459937,0.01401247801385726,-0.026889679563683908,0.020037798411076675,0.028407256050459937,0.026889679563683908,0.0008069721963164245
MACCS_80,0.02840648821648853,0.014015069562337472,0.010680400686698361,0.3557010172698096,0.02840648821648853,0.010680400686698361,0.0008069285727932973
Morgan_667,0.02831760399829484,0.014317939701230508,0.021758249409309767,0.05987488274569163,0.02831760399829484,0.021758249409309767,0.0008018866962041793
Morgan_238,-0.02821333577014023,0.014680575772698804,-0.03137717148024231,0.0066489838681736265,0.02821333577014023,0.03137717148024231,0.0007959923152786041
Morgan_567,-0.028133734651868646,0.01496284601845446,-0.040602157283793176,0.00044404577754978005,0.028133734651868646,0.040602157283793176,0.0007915070254616019
Morgan_1008,0.02810370115690186,0.015070582202981997,0.024892727900343727,0.03132882167154166,0.02810370115690186,0.024892727900343727,0.0007898180187162485
Morgan_402,0.028102005159810185,0.0150766864111827,0.026480236454153434,0.02200886530194499,0.028102005159810185,0.026480236454153434,0.0007897226940016822
MACCS_41,-0.028058402187318678,0.015234370915555375,-0.019311367780090176,0.09490774493855932,0.028058402187318678,0.019311367780090176,0.0007872739333052436
Morgan_318,0.02788751812253531,0.01586643170071247,0.030176843345244474,0.00905256452562094,0.02788751812253531,0.030176843345244474,0.0007777136670347184
fr_NH1,0.027856058228424217,0.015985275136231734,0.06510813882754056,1.739984685043656e-08,0.027856058228424217,0.06510813882754056,0.008484464232371147
Morgan_1002,-0.02785222414895382,0.01599981217983119,-0.04311019722749787,0.00019179766637592415,0.02785222414895382,0.04311019722749787,0.000775746390043297
Morgan_301,-0.027799472196107608,0.01620100603996277,-0.05172857999979394,7.601947028485143e-06,0.027799472196107608,0.05172857999979394,0.0007728106543820612
fr_sulfonamd,0.027774431886715356,0.0162972844229223,-0.002542613163687377,0.8259750713116196,0.027774431886715356,0.002542613163687377,0.001677753960120154
Morgan_141,-0.027752297327287165,0.01638280854925432,-0.03637204180090895,0.001653934087264037,0.027752297327287165,0.03637204180090895,0.0007701900069421175
Morgan_753,-0.0276640625364774,0.016727662836318612,-0.04179213878049199,0.00029982420298708105,0.0276640625364774,0.04179213878049199,0.0007653003560219585
Morgan_668,-0.027530582229767987,0.01726146457670326,-0.023151053092325072,0.045263368828404,0.027530582229767987,0.023151053092325072,0.0007579329579100458
Morgan_513,-0.0274467572631089,0.01760427423123792,-0.02635125543584624,0.022663755168600346,0.0274467572631089,0.02635125543584624,0.0007533244842600206
Morgan_65,0.02729332704506521,0.018247218607950654,0.026814340014578577,0.020388475089652372,0.02729332704506521,0.026814340014578577,0.0007449257011886701
Morgan_873,0.027271765064056402,0.01833920116120677,0.022395995686452397,0.05275982715703314,0.027271765064056402,0.022395995686452397,0.0007437491697089849
Morgan_0,0.027238553149121682,0.01848167582786347,0.024052118960962845,0.03751189635399787,0.027238553149121682,0.024052118960962845,0.0007419387776576025
Morgan_432,-0.027098538872710742,0.019093019469394134,-0.027975943121551557,0.015536546372422041,0.027098538872710742,0.027975943121551557,0.0007343308090357326
Morgan_647,0.02708875371133263,0.019136397698874277,0.026179766757873205,0.023560651694005872,0.02708875371133263,0.026179766757873205,0.0007338005776330592
fr_epoxide,0.027066484633966867,0.01923543910006074,0.030058780390025738,0.009326547295053337,0.027066484633966867,0.030058780390025738,0.0008103373451174845
fr_Imine,-0.027037646407720994,0.01936436211112206,-0.03236495927615017,0.0051195526648095055,0.027037646407720994,0.03236495927615017,0.000986868235726468
MACCS_47,0.027001659769350643,0.019526300825142968,0.0068517767426510895,0.5535175034665596,0.027001659769350643,0.0068517767426510895,0.0007290896302997174
AUTOCORR2D_110,-0.026967002386496595,0.01968337472989151,0.04240924131275144,0.00024361031411031543,0.026967002386496595,0.04240924131275144,0.0024416482703958353
Morgan_387,0.02692801741072729,0.019861379593250832,0.021836498836558478,0.05896118421091007,0.02692801741072729,0.021836498836558478,0.0007251181216723079
Morgan_121,0.026584262326178963,0.021492734880343173,0.014924189711869512,0.19684087275718704,0.026584262326178963,0.014924189711869512,0.0007067230034267791
Morgan_651,-0.026573254629920426,0.02154684711977299,-0.038613061609525906,0.0008371353177363989,0.026573254629920426,0.038613061609525906,0.0007061378616265435
AUTOCORR2D_187,0.026556247565319494,0.02163068452693945,0.03331899565675083,0.003951869690818953,0.026556247565319494,0.03331899565675083,0.024931683935588422
AUTOCORR2D_171,0.02652600430768916,0.02178047203975186,0.019684357913294898,0.0886951482625529,0.02652600430768916,0.019684357913294898,0.009195584284649283
Morgan_576,-0.026507062143310403,0.021874746936612066,-0.019754147471698714,0.08756994060350848,0.026507062143310403,0.019754147471698714,0.0007026243434692381
fr_thiophene,0.026395670624990736,0.02243635453152082,0.023518144561670864,0.041956135790941845,0.026395670624990736,0.023518144561670864,0.0006967314277428471
Morgan_483,0.02636906290638172,0.022572343601475243,0.024181286484780448,0.03649911818635483,0.02636906290638172,0.024181286484780448,0.0006953274785606034
Morgan_412,-0.026306996215538496,0.022892346576126724,-0.04076354788151966,0.00042126113092448645,0.026306996215538496,0.04076354788151966,0.0006920580498843698
Morgan_533,0.02626403402406398,0.023116151715530213,0.02594327954881032,0.0248479196929713,0.02626403402406398,0.02594327954881032,0.0006897994832171239
Morgan_394,0.02624501402750007,0.023215838681417376,0.02095434882107332,0.06995920701605707,0.02624501402750007,0.02095434882107332,0.0006888007613035096
Morgan_84,-0.026212458314348992,0.02338733476707815,-0.04234870979475159,0.00024865237072686563,0.026212458314348992,0.04234870979475159,0.0006870929708815421
NumAliphaticHeterocycles,0.026102091904736422,0.023976926720877315,0.0251526820381183,0.029603118632081687,0.026102091904736422,0.0251526820381183,0.0017800694230254432
Morgan_170,-0.026087513167831713,0.024055763841952127,-0.03274385688343326,0.004622836900252102,0.026087513167831713,0.03274385688343326,0.0006805583432818452
Morgan_834,0.026059532626776974,0.02420770333540754,0.017949364246698227,0.12060190455717497,0.026059532626776974,0.017949364246698227,0.0006790992407260665
Morgan_939,-0.02603810940622365,0.024324596930686185,-0.04161142125404047,0.000318456725514957,0.02603810940622365,0.04161142125404047,0.000677983141450289
AUTOCORR2D_156,-0.025967526082590005,0.024713194847419285,-0.07434587922557279,1.2122768186001436e-10,0.025967526082590005,0.07434587922557279,0.021881903503245148
Morgan_388,-0.02595174864187512,0.02480078943706616,-0.021602259818724417,0.0617313782301739,0.02595174864187512,0.021602259818724417,0.0006734932575710451
Morgan_700,-0.025898909767245824,0.025096105712198034,-0.023210559038952385,0.0447127945761718,0.025898909767245824,0.023210559038952385,0.0006707535271318621
Morgan_445,0.025813404855358095,0.025580440796936468,0.019362182835266813,0.09404139455614059,0.025813404855358095,0.019362182835266813,0.0006663318702265775
Morgan_421,-0.02580432312990162,0.02563235528600231,-0.029403510019164386,0.01098593160817355,0.02580432312990162,0.029403510019164386,0.0006658630921921871
Morgan_673,-0.025696204485635376,0.026257434656963077,-0.04069801972513605,0.0004303773142788817,0.025696204485635376,0.04069801972513605,0.0006602949249675527
Morgan_184,-0.025674586871980022,0.026383982982078964,-0.0281859656243888,0.014777098020776903,0.025674586871980022,0.0281859656243888,0.0006591844110467315
Morgan_941,0.02559682502519752,0.026843562606428895,0.020540690804493597,0.07566814963424143,0.02559682502519752,0.020540690804493597,0.0006551974513705483
Morgan_118,-0.02557068214500837,0.026999613918850387,-0.024080204305291984,0.03728967328250871,0.02557068214500837,0.024080204305291984,0.0006538597853609218
fr_barbitur,0.025448765389681903,0.027737737714015182,0.021463459126896022,0.0634231155631143,0.025448765389681903,0.021463459126896022,0.000647639659859145
Morgan_69,-0.025437542733221363,0.027806549646668413,-0.024531948960383736,0.03386636820949885,0.025437542733221363,0.024531948960383736,0.0006470685803043885
Morgan_972,-0.025434679939562624,0.02782412646066967,-0.03240142883943871,0.005069727187067731,0.025434679939562624,0.03240142883943871,0.0006469229436278923
Morgan_251,0.025240290981034308,0.029040244335748915,0.019710543097369883,0.08827161022755753,0.025240290981034308,0.019710543097369883,0.0006370722888071612
Morgan_43,-0.02504590029787971,0.03030183804238094,-0.039126480251458075,0.0007126593424021568,0.02504590029787971,0.039126480251458075,0.0006272971217312628
Morgan_336,0.025017194179882435,0.03049207354368206,0.02187979632489952,0.05846060370755295,0.025017194179882435,0.02187979632489952,0.000625860004633938
Morgan_496,0.024750260886578484,0.03231068557362005,0.025681566768958542,0.02634306557432071,0.024750260886578484,0.025681566768958542,0.0006125754139537642
AUTOCORR2D_117,-0.024742144099025594,0.03236741045180029,0.014272063402221685,0.21712674298605372,0.024742144099025594,0.014272063402221685,0.012091885817379855
Morgan_108,0.02460942211213374,0.033307120779143294,0.021615704116005503,0.06156951834452904,0.02460942211213374,0.021615704116005503,0.0006056236566930329
mose_cyc8,-0.024563038819129353,0.03364098606920843,-0.030855094840371616,0.00761332418390172,0.024563038819129353,0.030855094840371616,0.0010090187171907239
Morgan_548,-0.024406707903580196,0.03478740725230108,-0.027231858695502806,0.01851051113436366,0.024406707903580196,0.027231858695502806,0.0005956873906906024
Morgan_760,-0.024369699872219083,0.03506362958462389,-0.040076915430678234,0.0005264087653748083,0.024369699872219083,0.040076915430678234,0.0005938822718619674
Morgan_230,-0.024337392141835633,0.03530629791644024,-0.0221952982013803,0.054918528336262526,0.024337392141835633,0.0221952982013803,0.0005923086562653612
Morgan_348,-0.024285460319604213,0.03569936847230609,-0.02570456764449858,0.02620861806328837,0.024285460319604213,0.02570456764449858,0.000589783582935044
Morgan_522,-0.024239052413349157,0.03605378029958563,-0.03682888303581568,0.0014437045117617756,0.024239052413349157,0.03682888303581568,0.0005875316618971782
Morgan_619,-0.024043317498107154,0.037581768702284996,-0.0281674216414017,0.01484281170093621,0.024043317498107154,0.0281674216414017,0.0005780811163145216
Morgan_452,0.024015167720824113,0.03780598572327175,0.005415423702499085,0.6395780257573032,0.024015167720824113,0.005415423702499085,0.0005767282806591334
Morgan_364,-0.024005032272698245,0.03788699411157094,-0.029224301704166313,0.011483222695259272,0.024005032272698245,0.029224301704166313,0.0005762415744132721
Morgan_190,-0.0239729214236299,0.03814461800166245,-0.022107168575017554,0.05588945357868589,0.0239729214236299,0.022107168575017554,0.0005747009615834076
Morgan_869,0.023914811995956395,0.03861461403664473,0.020898306294276706,0.07071131360462177,0.023914811995956395,0.020898306294276706,0.0005719182328017824
fr_nitrile,-0.023813307536709783,0.03944739962611129,-0.019287384754365304,0.09531884851964728,0.023813307536709783,0.019287384754365304,0.0008800042722515444
Morgan_435,0.02376865228798735,0.03981857042129741,0.020734144131994963,0.07295264585554986,0.02376865228798735,0.020734144131994963,0.0005649488315873086
Morgan_547,-0.023635538622658117,0.04094262547519246,-0.033706100655992,0.00355141344291657,0.023635538622658117,0.033706100655992,0.0005586386859829373
Morgan_703,-0.023593344838095436,0.04130448770289397,-0.028241127650135606,0.014583135218604845,0.023593344838095436,0.028241127650135606,0.0005566459206493013
fr_oxazole,-0.02358569682865165,0.04137036764593318,-0.02255555933624364,0.05109457281367727,0.02358569682865165,0.02255555933624364,0.0006151996071488419
fr_morpholine,0.02355022151136401,0.04167711665882795,0.01273153759840537,0.27090840841104946,0.02355022151136401,0.01273153759840537,0.0007506202427998154
MACCS_16,0.023494104247226047,0.042166283544722495,0.020689766857080835,0.07356841618872469,0.023494104247226047,0.020689766857080835,0.0005519729343794744
MACCS_67,0.023408118007035468,0.042925232233773335,0.0007258392621452001,0.9499534996934387,0.023408118007035468,0.0007258392621452001,0.0005479399886312297
Morgan_484,-0.023398149373564422,0.04301396158671244,-0.03625070783209148,0.00171432015461313,0.023398149373564422,0.03625070783209148,0.0005474733941073229
Morgan_112,-0.023393707287679914,0.04305354983802828,-0.027093794062435384,0.019114042763713732,0.023393707287679914,0.027093794062435384,0.0005472655406617566
Morgan_360,-0.023302918208048442,0.04386943991955851,-0.01865142567990482,0.10674962844926843,0.023302918208048442,0.01865142567990482,0.0005430259970108375
AUTOCORR2D_126,-0.023289301169522932,0.043992930102269706,0.05378785145690562,3.2470240051810018e-06,0.023289301169522932,0.05378785145690562,0.001872263748515457
Morgan_705,-0.023265865710271637,0.04420614859412075,-0.0437568169869864,0.0001533528807217689,0.023265865710271637,0.0437568169869864,0.0005413005072483212
Morgan_719,-0.02326425350127876,0.04422084866023479,-0.012255704088333081,0.28922574543727503,0.02326425350127876,0.012255704088333081,0.0005412254909717973
Morgan_400,0.023240606129384025,0.04443693898832464,0.030461803649808588,0.00842064956262205,0.023240606129384025,0.030461803649808588,0.0005401257732610132
Morgan_770,0.02323044340786953,0.044530079531808306,0.018905119025210103,0.10206587327334841,0.02323044340786953,0.018905119025210103,0.0005396535009262182
Morgan_975,-0.023191689526714743,0.04488676851532554,-0.02952820792324724,0.010651284299811407,0.023191689526714743,0.02952820792324724,0.0005378544631035043
Morgan_34,-0.023169430740470842,0.045092724436985615,-0.02969537543175828,0.010216892678572165,0.023169430740470842,0.02969537543175828,0.0005368225208374211
Morgan_29,-0.02312129270795483,0.045540861025877934,-0.03200580458218205,0.005634396433944685,0.02312129270795483,0.03200580458218205,0.0005345941764869355
Morgan_278,0.02303234656268542,0.04637877102846466,0.023567905427547112,0.041523967054553905,0.02303234656268542,0.023567905427547112,0.0005304889881835306
Morgan_125,-0.02297778264959564,0.046899179698410905,-0.02853306736296607,0.013593516564854594,0.02297778264959564,0.02853306736296607,0.0005279784954920208
Morgan_772,-0.022904682668765556,0.047604068931959516,-0.02814262904158145,0.014931070522884657,0.022904682668765556,0.02814262904158145,0.0005246244881565998
Morgan_735,0.022590923089199744,0.05073152442985074,0.020794711247117036,0.07211903966070025,0.022590923089199744,0.020794711247117036,0.0005103498060220479
Morgan_838,-0.02256604139850163,0.050986736640060336,-0.0356634788157352,0.002036254990535224,0.02256604139850163,0.0356634788157352,0.0005092262243986401
Morgan_161,-0.02256398936757094,0.05100783227787793,-0.0257592616838419,0.0258912929306461,0.02256398936757094,0.0257592616838419,0.0005091336161796578
Morgan_537,-0.022493324689288927,0.05173876261802436,-0.025351255648759285,0.028340552990978138,0.022493324689288927,0.025351255648759285,0.0005059496555775977
fr_isocyan,-0.022452659840929905,0.05216334323268112,-0.020934289858783296,0.0702276461454077,0.022452659840929905,0.020934289858783296,0.0006419937754602589
Morgan_233,0.022436825889780597,0.052329451305110415,0.011280539789364958,0.3293182749508098,0.022436825889780597,0.011280539789364958,0.00050341115600816
Morgan_349,-0.022434522233259466,0.05235365491499375,-0.018555842642466187,0.10855786548922249,0.022434522233259466,0.018555842642466187,0.0005033077878346948
Morgan_437,0.022378378759535807,0.052946431869829044,0.019301359088373552,0.09507913530980655,0.022378378759535807,0.019301359088373552,0.0005007918359052344
Morgan_748,-0.022260273409108206,0.05421173512378446,-0.03413128734389582,0.0031543758194392635,0.022260273409108206,0.03413128734389582,0.0004955197722481541
Morgan_32,0.022205896832881475,0.05480271597855382,0.016493838429088935,0.15376413440730818,0.022205896832881475,0.016493838429088935,0.0004931018541525223
Morgan_479,-0.02216106593606834,0.0552939824197488,-0.033986143998798866,0.003285117766717194,0.02216106593606834,0.033986143998798866,0.0004911128434227363
Morgan_895,0.02214812702828049,0.05543645022168427,0.02195063324128939,0.05764924151848253,0.02214812702828049,0.02195063324128939,0.0004905395308608673
Morgan_219,-0.022056565076878733,0.056453384625636024,-0.029558332206858082,0.010571812698434203,0.022056565076878733,0.029558332206858082,0.0004864920629904512
Morgan_916,-0.022054222035577473,0.05647961003547823,-0.030123839550849487,0.009174666390846785,0.022054222035577473,0.030123839550849487,0.00048638870959449854
Morgan_599,-0.022036140945782698,0.05668233093330451,-0.02961642882044316,0.010420034307370284,0.022036140945782698,0.02961642882044316,0.00048559150778237914
Morgan_758,0.0220337758631536,0.05670889239892197,0.016632025889394914,0.1503452689122309,0.0220337758631536,0.016632025889394914,0.0004854872787877218
MACCS_48,0.022010966321187025,0.056965590806931574,0.022878419040034705,0.04785948898540553,0.022010966321187025,0.022878419040034705,0.0004844826383925138
Morgan_564,0.02194518214413468,0.05771134389266466,0.027167497409676587,0.018789751731884578,0.02194518214413468,0.027167497409676587,0.0004815910193390893
Morgan_101,0.021932866690348836,0.05785185412218667,0.01798855438721869,0.11979328543370396,0.021932866690348836,0.01798855438721869,0.0004810506412563642
fr_SH,0.0219163117081738,0.05804118204954181,0.02854453867181891,0.013555872301278873,0.0219163117081738,0.02854453867181891,0.0009656247697323872
Morgan_925,-0.02178538746358833,0.05955667773388404,-0.02716448334639856,0.018802918495587462,0.02178538746358833,0.02716448334639856,0.000474603106938587
MACCS_64,0.02173495253335917,0.060149171702760386,-0.0028085967345323846,0.8081084538048415,0.02173495253335917,0.0028085967345323846,0.00047240816162730237
Morgan_542,-0.02160415720375213,0.06170851372900655,-0.018096782259138865,0.1175822394014818,0.02160415720375213,0.018096782259138865,0.00046673960848420126
MACCS_46,-0.02156371973213979,0.06219732639466029,-0.019837995409631562,0.0862333283660742,0.02156371973213979,0.019837995409631562,0.0004649940086862703
Morgan_817,0.0215497655932328,0.0623667471211494,0.02187431673398501,0.05852375984406425,0.0215497655932328,0.02187431673398501,0.00046439239712314784
AUTOCORR2D_118,-0.021545351799878307,0.06242041548855299,0.05831395657527066,4.491521123103216e-07,0.021545351799878307,0.05831395657527066,0.0038240026559170914
Morgan_241,0.021448020537886636,0.0636136296177382,0.014151622919209413,0.22103219653858208,0.021448020537886636,0.014151622919209413,0.00046001758499347734
Morgan_699,-0.021364253792210464,0.06465557824040516,-0.03197083734213877,0.00568693633654091,0.021364253792210464,0.03197083734213877,0.00045643134009787367
Morgan_134,-0.021362364642190018,0.06467923818806091,-0.02576501361712385,0.025858115056138054,0.021362364642190018,0.02576501361712385,0.00045635062310589447
Morgan_617,0.021358463518298138,0.06472811895030145,0.02040677122496204,0.07759585819818396,0.021358463518298138,0.02040677122496204,0.0004561839638623777
Morgan_884,0.02125060164254569,0.06609173525186496,0.015072206499826536,0.19243619068510173,0.02125060164254569,0.015072206499826536,0.0004515880701700947
Morgan_258,-0.02115782659747248,0.06728347195916914,-0.02892175152647581,0.01236822314030064,0.02115782659747248,0.02892175152647581,0.0004476536263285924
Morgan_169,0.021150044809155704,0.06738423116022423,0.021709339440342687,0.06045193221242124,0.021150044809155704,0.021709339440342687,0.0004473243954292716
Morgan_631,0.02112570197925421,0.06770022586572486,0.013632267635435584,0.23844932014210848,0.02112570197925421,0.013632267635435584,0.000446295284116327
Morgan_351,0.021094460488050908,0.06810755698835272,0.014999319103395269,0.19459603551923066,0.021094460488050908,0.014999319103395269,0.0004449762632817711
Morgan_921,-0.021059655928766945,0.06856371434339856,-0.03248120687136496,0.004962257547832984,0.021059655928766945,0.03248120687136496,0.00044350910783785835
Morgan_634,0.020975073358148508,0.06968274577805615,0.019793265073785378,0.0869443055503285,0.020975073358148508,0.019793265073785378,0.0004399537023798139
Morgan_907,0.020879025905661253,0.0709715896949278,0.01766991628877552,0.12649222567640928,0.020879025905661253,0.01766991628877552,0.0004359337227691773
Morgan_543,0.020871696063809113,0.07107074488943518,0.017546990802426183,0.12915319291805563,0.020871696063809113,0.017546990802426183,0.00043562769657989886
Morgan_692,0.020819447944996176,0.07178083065885044,0.01628693982793003,0.15899299375917889,0.020819447944996176,0.01628693982793003,0.00043344941273437687
NumSpiroAtoms,-0.020798393575402377,0.07206861104295004,-0.027838082288889916,0.01605353205291977,0.020798393575402377,0.027838082288889916,0.0004422213049624091
AUTOCORR2D_155,0.020724647550400405,0.07308406270781888,0.021617262238835307,0.061550782376666904,0.020724647550400405,0.021617262238835307,0.0075829154156936696
Morgan_416,0.02061683824490254,0.07458958471276231,0.023288155702869063,0.04400333147490416,0.02061683824490254,0.023288155702869063,0.00042505401921655306
Morgan_900,-0.020601407115613528,0.07480713333097773,-0.02989555034530861,0.009717525889883248,0.020601407115613528,0.02989555034530861,0.00042441797514303214
Morgan_369,0.020590467861691313,0.07496166896769228,0.018371669691123072,0.11211029581857226,0.020590467861691313,0.018371669691123072,0.0004239673667635335
Morgan_497,0.020568458914756064,0.07527337267806308,0.0169403214235822,0.14292699671769316,0.020568458914756064,0.0169403214235822,0.0004230615021280082
Morgan_377,-0.02055580507659932,0.07545306227097943,-0.027507506097137212,0.01735524757866532,0.02055580507659932,0.027507506097137212,0.0004225411223470754
fr_piperzine,0.020548966791776407,0.07555031427913914,0.012042721409967769,0.29768880233048156,0.020548966791776407,0.012042721409967769,0.0005247306122211359
Morgan_546,-0.020497248391236664,0.07628915426976632,-0.02773499301397823,0.01644994375011312,0.020497248391236664,0.02773499301397823,0.0004201371916118246
Morgan_274,0.020490574127513286,0.0763849294136699,0.02070401544868975,0.0733702440280539,0.020490574127513286,0.02070401544868975,0.0004198636280750012
Morgan_76,0.020485122825979182,0.07646322786538218,0.017035177783575408,0.14070197663309036,0.020485122825979182,0.017035177783575408,0.0004196402571954305
Morgan_17,0.02045829971790561,0.07684944873405873,0.01838441297421476,0.11186158068572598,0.02045829971790561,0.01838441297421476,0.0004185420273477014
Morgan_573,0.02044038217888242,0.07710832461188127,0.024939686147602478,0.031010850436610685,0.02044038217888242,0.024939686147602478,0.0004178092236185593
Morgan_337,0.02042736977482607,0.07729677522464476,0.019381766775739166,0.09370920347455874,0.02042736977482607,0.019381766775739166,0.00041727743591746247
Morgan_256,0.02039013502946029,0.07783809666534522,0.01943953323645001,0.09273482318516518,0.02039013502946029,0.01943953323645001,0.00041575760651946236
Morgan_620,0.02036929952295814,0.07814234906454008,0.01991925638420488,0.0849537238787814,0.02036929952295814,0.01991925638420488,0.0004149083630559103
AUTOCORR2D_119,-0.02035921811543706,0.07828991085818156,0.08826755985181202,2.0468510197190384e-14,0.02035921811543706,0.08826755985181202,0.00042046095537828787
Morgan_823,-0.020357739854721547,0.07831156724599468,-0.021898479147917763,0.05824569636618275,0.020357739854721547,0.021898479147917763,0.00041443757199244313
Morgan_26,-0.020336356118876946,0.0786253827381499,-0.025849427704701465,0.02537541568458468,0.020336356118876946,0.025849427704701465,0.0004135673801937134
Morgan_367,-0.020301637412424748,0.07913707301875547,-0.022052847934106567,0.056494994921847334,0.020301637412424748,0.022052847934106567,0.0004121564816255141
Morgan_793,-0.020273723164386696,0.07955043896471067,-0.01717560000930841,0.1374571442310075,0.020273723164386696,0.01717560000930841,0.00041102385094615723
fr_Ar_OH,-0.020216505408836096,0.08040322935398274,-0.01873527565341582,0.1051830829216281,0.020216505408836096,0.01873527565341582,0.0004116781649828871
Morgan_557,-0.020172756616382556,0.08106027074220605,-0.020741204174409535,0.07285507198315849,0.020172756616382556,0.020741204174409535,0.0004069401095037062
Morgan_635,-0.02012822778851009,0.08173349542088416,-0.01362132863586674,0.23882630221122575,0.02012822778851009,0.01362132863586674,0.0004051455539060278
Morgan_728,-0.02002617388863434,0.08329354685539607,-0.022107493441999804,0.05588584843548044,0.02002617388863434,0.022107493441999804,0.0004010476406178798
Morgan_945,-0.01998982278342093,0.08385502071797916,-0.016842469864925238,0.14525046203991637,0.01998982278342093,0.016842469864925238,0.000399593014912325
fr_Ar_NH,0.019938465428452443,0.08465349656301306,0.04325353689671099,0.00018256563519212856,0.019938465428452443,0.04325353689671099,0.003687666851264315
fr_Nhpyrrole,0.019938465428452443,0.08465349656301306,0.04325353689671099,0.00018256563519212856,0.019938465428452443,0.04325353689671099,0.003687666851264315
AUTOCORR2D_172,-0.019918265232225653,0.08496923839432893,-0.07500954517868083,8.280346843692132e-11,0.019918265232225653,0.07500954517868083,0.022146465732842513
Morgan_44,-0.01981331783373174,0.08662498920703644,-0.011727664592341886,0.3105084117965467,0.01981331783373174,0.011727664592341886,0.0003925675635804149
AUTOCORR2D_133,-0.019803077719353523,0.08678793235309942,0.026043315096500163,0.02429614772131338,0.019803077719353523,0.026043315096500163,0.006839808805951808
Morgan_464,0.01975748072495518,0.08751648842751764,0.005731565087328752,0.6201575597879616,0.01975748072495518,0.005731565087328752,0.00039035804459708334
Morgan_1014,0.019739658521738347,0.08780259202992045,0.019058228484536213,0.09931920974613834,0.019739658521738347,0.019058228484536213,0.00038965411855484966
Morgan_786,0.019673989863318312,0.08886330043470503,0.03346480702567289,0.0037964496609686144,0.019673989863318312,0.03346480702567289,0.0003870658771418789
Morgan_9,-0.01966719649167589,0.08897361658739666,-0.027332059462102137,0.018083001605981877,0.01966719649167589,0.027332059462102137,0.00038679861784218783
Morgan_355,-0.019667087535456734,0.08897538680324708,-0.027180675241601168,0.018732279769459775,0.019667087535456734,0.027180675241601168,0.00038679433212729375
Morgan_363,-0.019658965238630664,0.08910742997598783,-0.015241311231020417,0.187493126371637,0.019658965238630664,0.015241311231020417,0.00038647491425358727
Morgan_995,0.019649256094474044,0.08926547736883204,0.012502879498472015,0.27960905090307103,0.019649256094474044,0.012502879498472015,0.00038609326506600095
Morgan_272,-0.01960585288810865,0.08997476565123409,-0.02757756413581464,0.017071899364542308,0.01960585288810865,0.02757756413581464,0.00038438946747010316
Morgan_877,0.01958783710987229,0.09027050548901787,0.018392378549602316,0.11170633491281146,0.01958783710987229,0.018392378549602316,0.0003836833626428282
