iter	RMSE
1515	0.2656294253
1516	0.2655329201
1517	0.2655010444
1518	0.2654635707
1519	0.2653723807
1520	0.2652838287
1521	0.2651927532
1522	0.2650983743
1523	0.2649372237
1524	0.264893891
1525	0.2647396379
1526	0.2646897592
1527	0.2646188217
1528	0.2645680964
1529	0.2644946907
1530	0.2644606987
1531	0.2643083693
1532	0.2642256182
1533	0.2641257938
1534	0.2640471184
1535	0.2640314051
1536	0.2639380001
1537	0.263928084
1538	0.2639443048
1539	0.2637927735
1540	0.263630628
1541	0.2635276119
1542	0.2634712974
1543	0.2634062302
1544	0.2633746834
1545	0.2633449338
1546	0.2633401125
1547	0.263285698
1548	0.2631130725
1549	0.2630193379
1550	0.2630323584
1551	0.2630115708
1552	0.2629538208
1553	0.2628752015
1554	0.2626779548
1555	0.262540811
1556	0.262449078
1557	0.2624431053
1558	0.2623020599
1559	0.2622640157
1560	0.2621924245
1561	0.2621691202
1562	0.2621942044
1563	0.2621421585
1564	0.2620793137
1565	0.2620063155
1566	0.2619849228
1567	0.2618961942
1568	0.2618457712
1569	0.2616791234
1570	0.2616446429
1571	0.2615984466
1572	0.261539912
1573	0.2614995004
1574	0.2613811327
1575	0.2612949806
1576	0.2612399595
1577	0.2612093599
1578	0.2611709207
1579	0.2610966674
1580	0.260953944
1581	0.2609029307
1582	0.2607575919
1583	0.2606392141
1584	0.2605756298
1585	0.2605123423
1586	0.2604287147
1587	0.2602752436
1588	0.2602363358
1589	0.260148969
1590	0.2601065578
1591	0.260109472
1592	0.2600717542
1593	0.2599082476
1594	0.2598266432
1595	0.2597979507
1596	0.2597713516
1597	0.2596485059
1598	0.2596288778
1599	0.259626699
1600	0.2595631806
1601	0.2595391429
1602	0.2594942543
1603	0.2594504688
1604	0.2592674798
1605	0.2591738058
1606	0.2590537795
1607	0.2590043084
1608	0.2588399322
1609	0.2587475628
1610	0.2587447117
1611	0.2586824659
1612	0.2586337573
1613	0.2585365834
1614	0.2583782726
1615	0.2583018104
1616	0.2582869541
1617	0.2582279015
1618	0.2581025824
1619	0.258097401
1620	0.2580149213
1621	0.2579259427
1622	0.2579134012
1623	0.2578483748
1624	0.2577419822
1625	0.2576622218
1626	0.2575551938
1627	0.2575154884
1628	0.2573767914
1629	0.2573023564
1630	0.2571441539
1631	0.257098513
1632	0.2570645909
1633	0.2570598808
1634	0.2569158795
1635	0.2568837916
1636	0.2567301215
1637	0.256592694
1638	0.2564725321
1639	0.2563914139
1640	0.2563257702
1641	0.2562678267
1642	0.2561738154
1643	0.2561126938
1644	0.2560575054
1645	0.2559719385
1646	0.2558948122
1647	0.2558460962
1648	0.255802652
1649	0.2557721303
1650	0.255753612
1651	0.2556237089
1652	0.2555502021
1653	0.2554824928
1654	0.2553830755
1655	0.255250075
1656	0.2551766663
1657	0.2551302446
1658	0.2549957646
1659	0.2548988629
1660	0.2548390713
1661	0.2547284141
1662	0.2546980908
1663	0.2545781154
1664	0.2544259912
1665	0.2543311795
1666	0.2542326507
1667	0.2541238903
1668	0.2540015938
1669	0.2539698449
1670	0.2538389666
1671	0.2537778203
1672	0.2536970168
1673	0.2536271801
1674	0.2535801442
1675	0.2534498515
1676	0.2533857087
1677	0.2533086733
1678	0.2532150489
1679	0.2531904112
1680	0.2531488989
1681	0.2530625474
1682	0.2530115422
1683	0.2529837325
1684	0.2528308542
1685	0.2527452682
1686	0.2526071975
1687	0.2525363043
1688	0.2524951229
1689	0.2525091251
1690	0.2523322972
1691	0.2522777975
1692	0.2522544884
1693	0.2522432282
1694	0.2521700053
1695	0.2521125074
1696	0.2520351696
1697	0.2519295458
1698	0.2518563579
1699	0.2517623639
1700	0.2516885004
1701	0.2515908912
1702	0.2513991434
1703	0.2512912027
1704	0.2512073237
1705	0.2511257861
1706	0.2509823927
1707	0.2509632899
1708	0.250852526
1709	0.2508167089
1710	0.2507951218
1711	0.2507645796
1712	0.2506438166
1713	0.250590829
1714	0.2504645917
1715	0.250381854
1716	0.2503803247
1717	0.2503186543
1718	0.2502908694
1719	0.2502183399
1720	0.2501417413
1721	0.2500923697
1722	0.2500440195
1723	0.2499761543
1724	0.2499860038
1725	0.2498861717
1726	0.2497142323
1727	0.2496715994
1728	0.2495900368
1729	0.2495227473
1730	0.2494854495
1731	0.249423472
1732	0.2493600672
1733	0.2493377322
1734	0.2492788597
1735	0.2491554717
1736	0.2490615163
1737	0.2490469479
1738	0.2489791907
1739	0.2488636003
1740	0.2487511118
1741	0.2486842867
1742	0.2485871115
1743	0.2485762299
1744	0.2485379436
1745	0.2484301401
1746	0.2483736404
1747	0.2483573695
1748	0.2482705986
1749	0.2481663857
1750	0.248089595
1751	0.248007735
1752	0.2479904112
1753	0.2479576679
1754	0.2478665592
1755	0.2478639511
1756	0.2478090839
1757	0.2477830813
1758	0.2476972548
1759	0.2475880856
1760	0.2474885191
1761	0.2474354725
1762	0.2473693911
1763	0.2473529786
1764	0.2472949815
1765	0.247288344
1766	0.2472331297
1767	0.247154156
1768	0.2470869477
1769	0.2470244893
1770	0.2469910172
1771	0.2469051907
1772	0.2467974123
1773	0.2467330064
1774	0.2466448319
1775	0.2465684666
1776	0.2465701493
1777	0.2465020245
1778	0.246446635
1779	0.2463879676
1780	0.2463426627
1781	0.246308618
1782	0.2462934988
1783	0.2462420684
1784	0.2462150416
1785	0.2461597328
1786	0.2461262278
1787	0.2461514583
1788	0.2460869109
1789	0.2460178277
1790	0.2460033824
1791	0.2460244204
1792	0.2459776924
1793	0.2458940831
1794	0.2458463204
1795	0.245788132
1796	0.2457160214
1797	0.2456648885
1798	0.2456269293
1799	0.2455261728
1800	0.2453998292
1801	0.245325991
1802	0.2452421161
1803	0.2451432594
1804	0.2451242428
1805	0.2449812433
1806	0.2448947814
1807	0.24484342
1808	0.2448387697
1809	0.2447744988
1810	0.2447083776
1811	0.2446925198
1812	0.2446697334
1813	0.2446220632
1814	0.2446297574
1815	0.2445270455
1816	0.2444702849
1817	0.2444049499
1818	0.2443905465
1819	0.2443479078
1820	0.2443294266
1821	0.2442544729
1822	0.2441661659
1823	0.2441259467
1824	0.2440463442
1825	0.2439939006
1826	0.2439750123
1827	0.2438943735
1828	0.2438016249
1829	0.2437023691
1830	0.2436475754
1831	0.2435485684
1832	0.2434496921
1833	0.2433664732
1834	0.2433246678
1835	0.2432188541
1836	0.2431787119
1837	0.2431290447
1838	0.2430537433
1839	0.2429997025
1840	0.2429948369
1841	0.24292773
1842	0.2427855141
1843	0.2426231507
1844	0.2425708702
1845	0.2424811352
1846	0.242462711
1847	0.2423531095
1848	0.2423070095
1849	0.2422983895
1850	0.2422613432
1851	0.2422526871
1852	0.2422268848
1853	0.2421869712
1854	0.2421099739
1855	0.242090359
1856	0.2420112744
1857	0.2420036991
1858	0.2419236649
1859	0.2418925293
1860	0.2417863121
1861	0.2416949527
1862	0.2416202528
1863	0.2415861964
1864	0.2415498567
1865	0.2415208731
1866	0.2414642593
1867	0.2413672626
1868	0.2413363114
1869	0.2412841592
1870	0.2412258111
1871	0.2412296163
1872	0.2411596954
1873	0.2410505189
1874	0.2410567769
1875	0.2409631513
1876	0.2408813628
1877	0.2408068475
1878	0.2407790872
1879	0.24071998
1880	0.2406805871
1881	0.24060966
1882	0.240594068
1883	0.2404724829
1884	0.2403449228
1885	0.2403035242
1886	0.2402060283
1887	0.2401571561
1888	0.2400810893
1889	0.2399553547
1890	0.2399056834
1891	0.2398927445
1892	0.2398290527
1893	0.2397241651
1894	0.2396531683
1895	0.2395806117
1896	0.2395349551
1897	0.2395002211
1898	0.2393990523
1899	0.2393308529
1900	0.2392833179
1901	0.2392847789
1902	0.2391818215
1903	0.239165768
1904	0.2391653465
1905	0.2390490256
1906	0.2390264463
1907	0.2389210998
1908	0.2389210803
1909	0.2388705511
1910	0.2388167394
1911	0.2387196326
1912	0.2386976063
1913	0.2386081807
1914	0.2385453432
1915	0.2384920119
1916	0.2384244156
1917	0.2383440667
1918	0.2383100629
1919	0.2382774703
1920	0.2382430951
1921	0.2381687879
1922	0.2380859506
1923	0.2380486014
1924	0.2379248292
1925	0.2378807736
1926	0.2377688664
1927	0.2377035364
1928	0.2376914656
1929	0.2375960942
1930	0.2375603474
1931	0.2374489579
1932	0.2373564495
1933	0.2373031665
1934	0.2371903952
1935	0.2370899661
1936	0.2369606302
1937	0.2369171858
1938	0.2368920946
1939	0.2368124744
1940	0.2367811281
1941	0.2367513168
1942	0.236682187
1943	0.2366558277
1944	0.2365990125
1945	0.2365555891
1946	0.2365108978
1947	0.2364478144
1948	0.2363603774
1949	0.2362796065
1950	0.2361884929
1951	0.2361896082
1952	0.2361176799
1953	0.2360793663
1954	0.2360297927
1955	0.2360088771
1956	0.2358899257
1957	0.2358745568
1958	0.235826128
1959	0.2357416692
1960	0.2356638602
1961	0.2356299674
1962	0.2356316336
1963	0.2355955292
1964	0.2355742868
1965	0.2355252051
1966	0.2354939937
1967	0.235492827
1968	0.2353955095
1969	0.2353939513
1970	0.2353797485
1971	0.2353457986
1972	0.2353121533
1973	0.2352912296
1974	0.2352307319
1975	0.2351187788
1976	0.2350433251
1977	0.2350211644
1978	0.2349761671
1979	0.2349535455
1980	0.2348896535
1981	0.2348108618
1982	0.2347319922
1983	0.2346954986
1984	0.2346561074
1985	0.2346344079
1986	0.2346202899
1987	0.2345948908
1988	0.2345858939
1989	0.2345627684
1990	0.2345717778
1991	0.2345206436
1992	0.2344183162
1993	0.2343882324
1994	0.2343437952
1995	0.2342646406
1996	0.2341871286
1997	0.234096896
1998	0.2340726495
1999	0.234058535
2000	0.2340105123
2001	0.2339697922
2002	0.233950765
2003	0.2339236103
2004	0.2338696761
2005	0.2337774129
2006	0.2336645279
2007	0.2335556919
2008	0.2334687729
2009	0.2334025767
2010	0.2333756334
2011	0.2333617822
2012	0.2333432688
2013	0.2332862814
2014	0.2332522771
2015	0.2332350789
2016	0.2332046812
2017	0.2331601675
2018	0.2330492848
2019	0.2329696405
2020	0.2329371765
2021	0.2328941044
2022	0.2328272039
2023	0.2327998897
2024	0.2327129631
2025	0.2326987855
2026	0.2325987824
2027	0.2325088362
2028	0.2324467196
2029	0.2323915178
2030	0.2322845837
2031	0.2322587475
2032	0.2322426936
2033	0.2322317514
2034	0.232166899
2035	0.2321718438
2036	0.2321388939
2037	0.2320390265
2038	0.2320335911
2039	0.2319540313
2040	0.2319294427
2041	0.2318420237
2042	0.2317984994
2043	0.2317502233
2044	0.2316420202
2045	0.2316068239
2046	0.2315675675
2047	0.2315460034
2048	0.2314646667
2049	0.2313825654
2050	0.2313607001
2051	0.2312840571
2052	0.2312824025
2053	0.2312635029
2054	0.2311964171
2055	0.2311736719
2056	0.2311722276
2057	0.2311479761
2058	0.2310544435
2059	0.2309662037
2060	0.2309368003
2061	0.2308825234
2062	0.2308628943
2063	0.23078013
2064	0.2306997001
2065	0.2306340357
2066	0.2305839512
2067	0.2305564
2068	0.2304747433
2069	0.2304354872
2070	0.2303972885
2071	0.2303540064
2072	0.2303522113
2073	0.2303196785
2074	0.2302342768
2075	0.2301910318
2076	0.2301429115
2077	0.2301712971
2078	0.2301163191
2079	0.2300742659
2080	0.2300284246
2081	0.2299455139
2082	0.2299339774
2083	0.2299389076
2084	0.2298972773
2085	0.2297995471
2086	0.2297693146
2087	0.2297744623
2088	0.2296905299
2089	0.2296745833
2090	0.2296194476
2091	0.2295623081
2092	0.2295051143
2093	0.2295037745
2094	0.2294250871
2095	0.2294284027
2096	0.2294517897
2097	0.2293940644
2098	0.2293530644
2099	0.2292908164
2100	0.2292559458
2101	0.2291816833
2102	0.2291728792
2103	0.2291538249
2104	0.2291551676
2105	0.2291789243
2106	0.2290466687
2107	0.228974345
2108	0.2289228342
2109	0.2288646236
2110	0.2287486486
2111	0.2287110682
2112	0.2287221843
2113	0.2286613255
2114	0.2286034721
2115	0.2286047926
2116	0.228515233
2117	0.2284195237
2118	0.2283331628
2119	0.2283076349
2120	0.2282759212
2121	0.2282937547
2122	0.2282709873
2123	0.2281698388
2124	0.2281537009
2125	0.2281051873
2126	0.2280593044
2127	0.227980338
2128	0.227904672
2129	0.2278822028
2130	0.2278039891
2131	0.2277873361
2132	0.2277811873
2133	0.2277437376
2134	0.2276869333
2135	0.2276070327
2136	0.227604116
2137	0.227515488
2138	0.2274612041
2139	0.2273803575
2140	0.2273492318
2141	0.2272659879
2142	0.2272233888
2143	0.2272101739
2144	0.2271228358
2145	0.2271105355
2146	0.2270486099
2147	0.227043974
2148	0.2270128407
2149	0.2268876828
2150	0.2268259855
2151	0.2267052737
2152	0.226618146
2153	0.2266319187
2154	0.2265620121
2155	0.2265475942
2156	0.226472932
2157	0.2264741742
2158	0.2264007333
2159	0.2263798798
2160	0.2263449429
2161	0.2263166328
2162	0.2262722701
2163	0.226226982
2164	0.2262174108
2165	0.2262070683
2166	0.226147451
2167	0.2260958265
2168	0.22607152
2169	0.2260770971
2170	0.2259659195
2171	0.2258986306
2172	0.2259239902
2173	0.2258549225
2174	0.2257752586
2175	0.2257496192
2176	0.2257229402
2177	0.2257179705
2178	0.2256600422
2179	0.2256503629
2180	0.2255961772
2181	0.2255080364
2182	0.2254795087
2183	0.2253645283
2184	0.225364142
2185	0.2253576459
2186	0.2253151371
2187	0.2252769091
2188	0.2252524051
2189	0.2252522372
2190	0.2252145969
2191	0.2251383428
2192	0.2250439937
2193	0.2249714462
2194	0.2249490825
2195	0.2249002582
2196	0.2248661923
2197	0.2248433851
2198	0.2247859792
2199	0.2247618702
2200	0.2247292007
2201	0.2246890206
2202	0.224690143
2203	0.224683305
2204	0.2246679977
2205	0.2245992967
2206	0.2245503783
2207	0.2244645555
2208	0.2243919165
2209	0.2243718154
2210	0.2242937436
2211	0.2242715619
2212	0.2242751321
2213	0.2241977264
2214	0.2241810575
2215	0.2241314508
2216	0.2240720212
2217	0.2240542588
2218	0.2240361629
2219	0.2239445975
2220	0.2239516261
2221	0.2239100555
2222	0.2238297968
2223	0.2237936368
2224	0.2237324191
2225	0.2237091169
2226	0.2236933826
2227	0.2236750165
2228	0.2236028392
2229	0.2236011355
2230	0.2235948215
2231	0.223513274
2232	0.223532042
2233	0.2235044403
2234	0.2235265638
2235	0.2234843393
2236	0.2234051869
2237	0.2233390343
2238	0.2233297556
2239	0.2233068929
2240	0.2233129627
2241	0.2232685897
2242	0.2231918148
2243	0.2231744063
2244	0.223135655
2245	0.2231103726
2246	0.2230475419
2247	0.2229901901
2248	0.2229165566
2249	0.2228763342
2250	0.2228692382
2251	0.2228969117
2252	0.2228088994
2253	0.2227917685
2254	0.2227964762
2255	0.2228085315
2256	0.2227810418
2257	0.2227645667
2258	0.2226685997
2259	0.2225784165
2260	0.2225466118
2261	0.2225633646
2262	0.2225584499
2263	0.2224843325
2264	0.2224627903
2265	0.2224572398
2266	0.222397635
2267	0.222376813
2268	0.2223304043
2269	0.2222714988
2270	0.2221972143
2271	0.2221578803
2272	0.2221546285
2273	0.222073459
2274	0.2220215683
2275	0.221981755
2276	0.2219227291
2277	0.2219013327
2278	0.2219170206
2279	0.221912228
2280	0.2218651204
2281	0.2218140911
2282	0.221736606
2283	0.2217460985
2284	0.2217244717
2285	0.2216299349
2286	0.2216059737
2287	0.221591173
2288	0.2215577774
2289	0.2215951482
2290	0.221606543
2291	0.221589933
2292	0.2215630284
2293	0.2215465192
2294	0.2215080946
2295	0.2214407487
2296	0.2214158591
2297	0.2214193269
2298	0.2213939952
2299	0.2213294956
2300	0.2212582431
2301	0.2211928612
2302	0.2211752364
2303	0.2211316521
2304	0.2211205037
2305	0.2210195823
2306	0.2209788945
2307	0.2209266294
2308	0.2208892077
2309	0.2208078792
2310	0.2207387267
2311	0.2207052059
2312	0.2206814502
2313	0.2206281369
2314	0.2205462446
2315	0.2205255703
2316	0.2205154114
2317	0.2204844082
2318	0.220471138
2319	0.2203740862
2320	0.2203475144
2321	0.2202982057
2322	0.2202861701
2323	0.2203096748
2324	0.2202736891
2325	0.2202762226
2326	0.2202439657
2327	0.2202229466
2328	0.2201589362
2329	0.2201247702
2330	0.2201059001
2331	0.2201026704
2332	0.2201073682
2333	0.2200001868
2334	0.2199811165
2335	0.2199529434
2336	0.2198532053
2337	0.2197781393
2338	0.2197387726
2339	0.2197334082
2340	0.2197364683
2341	0.2196884132
2342	0.2196399951
2343	0.2196231302
2344	0.2195403771
2345	0.2195426192
2346	0.2195114156
2347	0.2194787146
2348	0.2194070122
2349	0.2193642723
2350	0.2193249852
2351	0.2192913329
2352	0.2192757284
2353	0.2192373491
2354	0.2192337068
2355	0.2192582232
2356	0.2192258542
2357	0.2191675176
2358	0.2190921916
2359	0.2190362632
2360	0.2189998848
2361	0.2190223784
2362	0.21896819
2363	0.21890265
2364	0.2188865093
2365	0.2188635186
2366	0.2188132528
2367	0.2187609789
2368	0.2187517384
2369	0.2187244945
2370	0.2187302757
2371	0.2187350716
2372	0.2187249688
2373	0.2186722539
2374	0.2186251034
2375	0.2185807889
2376	0.2185958774
2377	0.2185189847
2378	0.2184531719
2379	0.2184073668
2380	0.2184156173
2381	0.2184006741
2382	0.2183844919
2383	0.2183899444
2384	0.2182814185
2385	0.2182555368
2386	0.2182492081
2387	0.2182749501
2388	0.2181959528
2389	0.218114338
2390	0.2180485438
2391	0.2179887858
2392	0.2179732588
2393	0.2179344013
2394	0.2178577921
2395	0.2178645507
2396	0.2178523144
2397	0.217807053
2398	0.2177861895
2399	0.21772263
2400	0.2176801029
2401	0.2176555802
2402	0.2176584623
2403	0.2175842619
2404	0.2175738231
2405	0.2175505662
2406	0.2175489999
2407	0.2174748361
2408	0.2174279121
2409	0.217327054
2410	0.2172839541
2411	0.217242333
2412	0.2172047158
2413	0.2171557897
2414	0.2171248085
2415	0.217082884
2416	0.2170404515
2417	0.2170469966
2418	0.2170655916
2419	0.2170606447
2420	0.2170643068
2421	0.2170452968
2422	0.2169481524
2423	0.2169392969
2424	0.2168991608
2425	0.2168833651
2426	0.2168342184
2427	0.216830697
2428	0.2168018218
2429	0.2168087514
2430	0.2167802425
2431	0.2167199509
2432	0.2167079358
2433	0.2166643303
2434	0.2166615082
2435	0.2166439929
2436	0.2166086869
2437	0.2166002568
2438	0.2165837031
2439	0.2165468884
2440	0.216555991
2441	0.2164937079
2442	0.2164142791
2443	0.2164424272
2444	0.2164321193
2445	0.2164252003
2446	0.2163262852
2447	0.2162776112
2448	0.2161833121
2449	0.2161290705
2450	0.2160586491
2451	0.2160495983
2452	0.2160472611
2453	0.2160421342
2454	0.2160328632
2455	0.2160088333
2456	0.216040001
2457	0.2159628465
2458	0.2159312872
2459	0.2158923556
2460	0.2158469264
2461	0.2158392631
2462	0.215819474
2463	0.2158096047
2464	0.2158115801
2465	0.2157777018
2466	0.2157534377
2467	0.2157255881
2468	0.215689826
2469	0.2155875625
2470	0.2155752491
2471	0.2155366231
2472	0.2154399401
2473	0.2154212738
2474	0.2154210381
2475	0.2153929148
2476	0.2153031822
2477	0.2152735118
2478	0.2152913171
2479	0.2152881292
2480	0.2152718392
2481	0.2152161045
2482	0.2151323854
2483	0.215142555
2484	0.2150898943
2485	0.2150056966
2486	0.2150124749
2487	0.2150144546
2488	0.2149921994
2489	0.2149940518
2490	0.2150009992
2491	0.2149398356
2492	0.214911046
2493	0.2148559124
2494	0.214829863
2495	0.2148126747
2496	0.2147339055
2497	0.2146956695
2498	0.2146351065
2499	0.214613182
2500	0.2146281551
2501	0.2145877131
2502	0.2145639217
2503	0.2145845425
2504	0.2145199732
2505	0.2144516496
2506	0.2144305948
2507	0.2144213047
2508	0.2143832392
2509	0.2143583259
2510	0.2143846195
2511	0.2143292713
2512	0.2143474751
2513	0.2143654992
2514	0.2143523303
2515	0.2143191445
2516	0.2143003341
2517	0.2142615054
2518	0.2142656021
2519	0.2142837062
2520	0.2142523779
2521	0.214187879
2522	0.2141920711
2523	0.2141579894
2524	0.2141160409
2525	0.2140266522
2526	0.214061681
2527	0.2139888149
2528	0.2139904439
2529	0.2139814172
2530	0.2139571603
2531	0.2139248448
2532	0.2138258707
2533	0.2137917041
2534	0.2137832885
2535	0.2137031304
2536	0.2136329209
2537	0.213579052
2538	0.2135435452
2539	0.2134656705
2540	0.2134581652
2541	0.2133978172
2542	0.2134072143
2543	0.2133404554
2544	0.2133379426
2545	0.2133596334
2546	0.2133240157
2547	0.2133290861
2548	0.2132333792
2549	0.2132363863
2550	0.213206557
2551	0.2131717174
2552	0.2131794155
2553	0.2131974961
2554	0.2131664307
2555	0.213147158
2556	0.2131050599
2557	0.2130803414
2558	0.2130684954
2559	0.2130695951
2560	0.2130279661
2561	0.2129795785
2562	0.212920107
2563	0.212855426
2564	0.2128306506
2565	0.2127468986
2566	0.2126748606
2567	0.2126843909
2568	0.2126480621
2569	0.2126239168
2570	0.2126391782
2571	0.2125762768
2572	0.2125645575
2573	0.2125534329
2574	0.2125669445
2575	0.2124757116
2576	0.2124808074
2577	0.2124761268
2578	0.212454921
2579	0.2123956225
2580	0.2123737245
2581	0.2124080695
2582	0.2124106721
2583	0.2124038167
2584	0.2123716058
2585	0.2122835022
2586	0.2122725883
2587	0.212266303
2588	0.2122758099
2589	0.2122035063
2590	0.2121820191
2591	0.2121625775
2592	0.2120947799
2593	0.212091713
2594	0.2120531768
2595	0.2120105939
2596	0.2119643781
2597	0.2118633217
2598	0.2118650953
2599	0.211858256
2600	0.2118201451
2601	0.2118283935
2602	0.2117593575
2603	0.2117578651
2604	0.2117511625
2605	0.2117384026
2606	0.2117034449
2607	0.2116355504
2608	0.2116312983
2609	0.2115766738
2610	0.2115201855
2611	0.21147821
2612	0.2114143353
2613	0.2113446589
2614	0.2112752588
2615	0.2112305819
2616	0.2112004614
2617	0.2111708885
2618	0.2111656392
2619	0.2111705605
2620	0.2110863174
2621	0.2110959881
2622	0.21105367
2623	0.2109810371
2624	0.2109723575
2625	0.2109042623
2626	0.2108710909
2627	0.2108115708
2628	0.210748364
2629	0.2107338443
2630	0.2107496127
2631	0.2106706406
2632	0.2106672114
2633	0.2106406322
2634	0.2106191999
2635	0.2105935355
2636	0.2106175842
2637	0.2105866965
2638	0.2105364484
2639	0.2105007661
2640	0.2105038322
2641	0.2104985847
2642	0.2104419068
2643	0.2103977588
2644	0.2103684024
2645	0.2103646021
2646	0.210357735
2647	0.210333446
2648	0.2103190561
2649	0.210290016
2650	0.2102715123
2651	0.2102810736
2652	0.2102703682
2653	0.2102452839
2654	0.21019241
2655	0.2101232548
2656	0.2101462482
2657	0.210106425
2658	0.2101292585
2659	0.2100876871
2660	0.210057317
2661	0.2100301433
2662	0.2100205162
2663	0.2100099129
2664	0.2100041268
2665	0.2099274601
2666	0.209900376
2667	0.2098645846
2668	0.2098393873
2669	0.2098500205
2670	0.2097747024
2671	0.2097745357
2672	0.209699219
2673	0.2096559146
2674	0.2096184386
2675	0.2095537721
2676	0.2095404705
2677	0.2095305471
2678	0.2094549432
2679	0.2093991991
2680	0.2093216255
2681	0.2093057798
2682	0.2092611025
2683	0.2092449477
2684	0.2091922106
2685	0.2092169924
2686	0.2091911809
2687	0.2091631121
2688	0.2091594503
2689	0.2091659118
2690	0.2091651731
2691	0.2091424201
2692	0.2091167843
2693	0.2090929709
2694	0.2091199804
2695	0.2091072506
2696	0.209021029
2697	0.2089432768
2698	0.2089390826
2699	0.2089374274
2700	0.2089315041
2701	0.2088764839
2702	0.2088568452
2703	0.2088527467
2704	0.2088192048
2705	0.2088066056
2706	0.208805558
2707	0.2088034557
2708	0.208800277
2709	0.2087180939
2710	0.208680645
2711	0.208623408
2712	0.2085750709
2713	0.2085805772
2714	0.2085450322
2715	0.2085358033
2716	0.2084694493
2717	0.208468082
2718	0.2084149855
2719	0.2083528059
2720	0.2083512042
2721	0.2083128917
2722	0.2082557199
2723	0.2082056079
2724	0.2082036114
2725	0.2081927178
2726	0.2081874599
2727	0.2081709135
2728	0.2081500855
2729	0.20808743
2730	0.2080894837
2731	0.2080930369
2732	0.2080732178
2733	0.2079934369
2734	0.208002693
2735	0.2080167768
2736	0.2079804837
2737	0.2080104687
2738	0.2079387375
2739	0.2079448611
2740	0.2079046301
2741	0.2078469709
2742	0.2078434955
2743	0.2078131791
2744	0.2077339671
2745	0.2076682823
2746	0.2076745449
2747	0.207631854
2748	0.2075855265
2749	0.2075254104
2750	0.2074754091
2751	0.2074542299
2752	0.2074007657
2753	0.2074046122
2754	0.207381453
2755	0.2073503095
2756	0.2073494621
2757	0.2073177372
2758	0.20733273
2759	0.2073151031
2760	0.2072982125
2761	0.2072749225
2762	0.2072651518
2763	0.2072194055
2764	0.2071967387
2765	0.2071620417
2766	0.2071111542
2767	0.2070782168
2768	0.2070859435
2769	0.2070413567
2770	0.2070404442
2771	0.2070373926
2772	0.2070191806
2773	0.2070110088
2774	0.2069681737
2775	0.206925012
2776	0.2069379001
2777	0.2069400188
2778	0.2068986647
2779	0.2068806695
2780	0.2068868108
2781	0.2068728481
2782	0.2067828728
2783	0.2067412397
2784	0.2067689633
2785	0.2067783928
2786	0.2067880619
2787	0.2067445677
2788	0.2066989671
2789	0.2067005159
2790	0.2066224415
2791	0.2066406661
2792	0.2065576473
2793	0.2064829622
2794	0.2064754344
2795	0.2065005129
2796	0.2064673378
2797	0.2063880006
2798	0.2064086079
2799	0.2063873828
2800	0.2063293659
2801	0.2062453943
2802	0.2062424877
2803	0.2062293573
2804	0.2062311846
2805	0.2061921585
2806	0.2061546634
2807	0.2060585594
2808	0.2060044619
2809	0.2059661887
2810	0.2059107464
2811	0.2059063502
2812	0.2058599666
2813	0.2058748174
2814	0.205913619
2815	0.2059438492
2816	0.2059369787
2817	0.2059154292
2818	0.2058575087
2819	0.2058558957
2820	0.2058406435
2821	0.2057924143
2822	0.2057697936
2823	0.2057535359
2824	0.2057196576
2825	0.2056898684
2826	0.2056564094
2827	0.2056076707
2828	0.2055797409
2829	0.205518619
2830	0.2055047549
2831	0.2055036069
2832	0.2054740155
2833	0.2054353461
2834	0.2054353224
2835	0.2053959081
2836	0.2054176379
2837	0.2053491976
2838	0.2053311199
2839	0.2053023829
2840	0.205253605
2841	0.2052597087
2842	0.2052022898
2843	0.2051578132
2844	0.2051349645
2845	0.2051658957
2846	0.2050995024
2847	0.2050689262
2848	0.2050116455
2849	0.2050055984
2850	0.2049529658
2851	0.2049726861
2852	0.2049078763
2853	0.2048821797
2854	0.204870566
2855	0.2048188567
2856	0.2047979335
2857	0.2047630618
2858	0.2048005265
2859	0.2047339516
2860	0.2047285225
2861	0.2046843607
2862	0.2046721346
2863	0.2046760935
2864	0.2047102923
2865	0.2046670659
2866	0.2046558861
2867	0.2046238674
2868	0.2046221878
2869	0.2046160234
2870	0.2046089444
2871	0.2045321798
2872	0.2044968858
2873	0.204509945
2874	0.2044794766
2875	0.2044753807
2876	0.2044676297
2877	0.2044698755
2878	0.2044500726
2879	0.2044689712
2880	0.204454347
2881	0.2044271799
2882	0.204375092
2883	0.2043807125
2884	0.2043392512
2885	0.2043128869
2886	0.2043243191
2887	0.2043292135
2888	0.2043473719
2889	0.2043348465
2890	0.2043261663
2891	0.2043059339
2892	0.2043441964
2893	0.2043236113
2894	0.2043177775
2895	0.2043028679
2896	0.2042773078
2897	0.2042331374
2898	0.2042322083
2899	0.2042197851
2900	0.2042262726
2901	0.2042145844
2902	0.2042012097
2903	0.2041610542
2904	0.2040991472
2905	0.2040771442
2906	0.2040675321
2907	0.2040569377
2908	0.2040507009
2909	0.2040513798
2910	0.2040274024
2911	0.204028468
2912	0.2039794849
2913	0.2039575306
2914	0.2039457398
2915	0.2039489737
2916	0.2038741135
2917	0.2038765474
2918	0.2038725983
2919	0.2038359802
2920	0.2038616946
2921	0.2038544965
2922	0.2038055946
2923	0.2038205198
2924	0.2038098375
2925	0.2038114756
2926	0.2037823792
