iter	RMSE
1518	0.4719878159
1519	0.471861117
1520	0.4717238058
1521	0.4715535025
1522	0.4714341525
1523	0.4712404384
1524	0.4710907292
1525	0.4709944729
1526	0.4708215326
1527	0.4706652449
1528	0.4704944793
1529	0.4702868222
1530	0.470166388
1531	0.4700254469
1532	0.4697777474
1533	0.4696623111
1534	0.4695198709
1535	0.4693918019
1536	0.4693486274
1537	0.4692282079
1538	0.4691006761
1539	0.4690357644
1540	0.4689144563
1541	0.468756729
1542	0.4684666699
1543	0.4683270805
1544	0.4681293436
1545	0.4679085234
1546	0.467834125
1547	0.4677649222
1548	0.4676078195
1549	0.46753553
1550	0.4674839945
1551	0.4672941365
1552	0.4671392671
1553	0.4669957139
1554	0.4668001441
1555	0.4666247839
1556	0.466525047
1557	0.4663344706
1558	0.4661713061
1559	0.4660901514
1560	0.4659445627
1561	0.4658200757
1562	0.4655483238
1563	0.4653207029
1564	0.4651174223
1565	0.464959629
1566	0.4647821196
1567	0.464625852
1568	0.4644986598
1569	0.4643271907
1570	0.4641426585
1571	0.4641095969
1572	0.4640523211
1573	0.4639216404
1574	0.4637948148
1575	0.4636954481
1576	0.4635102954
1577	0.4635055977
1578	0.4632473135
1579	0.4630076937
1580	0.4629576118
1581	0.4628529307
1582	0.4626911221
1583	0.4625149571
1584	0.4623793866
1585	0.4622466254
1586	0.4620701967
1587	0.4619310186
1588	0.4618059623
1589	0.4617092857
1590	0.4614632783
1591	0.4613058545
1592	0.4611462229
1593	0.4611399924
1594	0.4609668403
1595	0.4609616605
1596	0.4608028387
1597	0.4606613864
1598	0.4605588635
1599	0.4603660012
1600	0.4602091579
1601	0.4601276169
1602	0.4599208905
1603	0.4598608374
1604	0.459763035
1605	0.4595872696
1606	0.4594351701
1607	0.4591716174
1608	0.4590838498
1609	0.4588610605
1610	0.4586399994
1611	0.4585991962
1612	0.4583377432
1613	0.4581829348
1614	0.4579819745
1615	0.4578806527
1616	0.4577497108
1617	0.4576557036
1618	0.4574852727
1619	0.4572702199
1620	0.4570932883
1621	0.4569639129
1622	0.4568271385
1623	0.4566995534
1624	0.4565465284
1625	0.4564363178
1626	0.4562662148
1627	0.4561445866
1628	0.4560047228
1629	0.4558357195
1630	0.4556601003
1631	0.455654539
1632	0.4554390009
1633	0.4553706269
1634	0.4551325439
1635	0.4550997744
1636	0.4548693138
1637	0.454845558
1638	0.4547543182
1639	0.4545957633
1640	0.4544439779
1641	0.4542889511
1642	0.4540468369
1643	0.4538841511
1644	0.4537119133
1645	0.4535171945
1646	0.4533582428
1647	0.4531164702
1648	0.4529966397
1649	0.4528518148
1650	0.452675307
1651	0.4526702348
1652	0.4524508525
1653	0.4522830447
1654	0.4520815252
1655	0.4519979244
1656	0.4518182276
1657	0.4516073145
1658	0.4513883154
1659	0.4512354036
1660	0.4511358897
1661	0.4511243625
1662	0.4509842999
1663	0.4509789681
1664	0.4509044571
1665	0.4508538873
1666	0.450849154
1667	0.450844055
1668	0.4506017422
1669	0.4504909001
1670	0.450263831
1671	0.4501058859
1672	0.4499455194
1673	0.4499023109
1674	0.4498073718
1675	0.4497433956
1676	0.4496621897
1677	0.4494292266
1678	0.4492634171
1679	0.4491065706
1680	0.4490656319
1681	0.4489067048
1682	0.4487290863
1683	0.4485288789
1684	0.4485242457
1685	0.448196691
1686	0.4480455269
1687	0.4478405291
1688	0.4477240332
1689	0.4475952911
1690	0.4474415743
1691	0.4474358363
1692	0.4472367462
1693	0.4471342924
1694	0.4469730077
1695	0.4467946729
1696	0.4465574525
1697	0.446369544
1698	0.446220828
1699	0.4460876516
1700	0.4458368156
1701	0.4456811099
1702	0.4454932974
1703	0.4453749702
1704	0.445220953
1705	0.4450881622
1706	0.4449722487
1707	0.444857286
1708	0.4446567832
1709	0.4444816202
1710	0.4443049803
1711	0.4442360839
1712	0.4441303798
1713	0.4440011511
1714	0.4439191388
1715	0.4439137537
1716	0.4437882671
1717	0.4436300636
1718	0.4434043515
1719	0.4433993004
1720	0.4433189598
1721	0.443162214
1722	0.4430011258
1723	0.4428449911
1724	0.4426486981
1725	0.4426128037
1726	0.4425334645
1727	0.4424614879
1728	0.442288898
1729	0.4421377037
1730	0.4419817331
1731	0.4418348212
1732	0.4416903869
1733	0.4415731553
1734	0.4414254762
1735	0.4414210072
1736	0.4412695518
1737	0.4410678242
1738	0.4409013564
1739	0.4406357444
1740	0.4406306245
1741	0.4404961225
1742	0.4404715841
1743	0.4404618333
1744	0.4402670221
1745	0.4401610307
1746	0.4401430113
1747	0.4399706638
1748	0.4397985303
1749	0.4396125311
1750	0.4395016428
1751	0.4394962286
1752	0.4393046918
1753	0.4390862552
1754	0.438950779
1755	0.4387872217
1756	0.4386078787
1757	0.4384392145
1758	0.4384345584
1759	0.4382972511
1760	0.4382353847
1761	0.4380681201
1762	0.4378484877
1763	0.4376912841
1764	0.4374896955
1765	0.4373620631
1766	0.4372087243
1767	0.4370469688
1768	0.4369139684
1769	0.4367748723
1770	0.4366237347
1771	0.4364642451
1772	0.436338465
1773	0.4362479078
1774	0.4360566804
1775	0.4357610172
1776	0.4356117562
1777	0.4355161301
1778	0.4353689868
1779	0.4352621308
1780	0.43508716
1781	0.4348259472
1782	0.434714901
1783	0.4345694607
1784	0.4344063043
1785	0.4342955263
1786	0.4341812731
1787	0.4340367336
1788	0.4339337896
1789	0.4338637285
1790	0.4336455197
1791	0.4336114994
1792	0.4334599698
1793	0.4334054328
1794	0.4332409978
1795	0.4330476371
1796	0.4328590987
1797	0.4326715741
1798	0.4325619402
1799	0.4324295484
1800	0.4322944499
1801	0.4321531857
1802	0.4320273541
1803	0.4319363459
1804	0.4319315399
1805	0.4318272148
1806	0.4317234693
1807	0.4315915776
1808	0.4314702196
1809	0.4313869743
1810	0.4311551586
1811	0.430983428
1812	0.4309601664
1813	0.4308857167
1814	0.4308133156
1815	0.4306714668
1816	0.4305634335
1817	0.4303929474
1818	0.4302518025
1819	0.4301227823
1820	0.4301174444
1821	0.4299163938
1822	0.429775676
1823	0.4296403297
1824	0.4296352682
1825	0.4295061013
1826	0.4293228494
1827	0.4291480096
1828	0.4290247277
1829	0.4289041637
1830	0.4288226016
1831	0.4287792538
1832	0.4287746943
1833	0.4287705521
1834	0.4286944253
1835	0.4285030045
1836	0.4283495974
1837	0.4282260215
1838	0.428221375
1839	0.4280545456
1840	0.4279948771
1841	0.427886299
1842	0.4278063027
1843	0.4277406918
1844	0.4275836671
1845	0.4273986778
1846	0.4272511427
1847	0.4270896313
1848	0.4269387675
1849	0.4268909893
1850	0.4267921541
1851	0.4267842059
1852	0.4266975952
1853	0.4264474651
1854	0.4263349842
1855	0.4261203833
1856	0.4260285614
1857	0.4259136158
1858	0.4258194742
1859	0.4257357125
1860	0.4256532936
1861	0.425501468
1862	0.4254967496
1863	0.4253872581
1864	0.4253827259
1865	0.4252168482
1866	0.425109558
1867	0.4251053434
1868	0.4249702326
1869	0.4249663749
1870	0.4248585112
1871	0.4247282123
1872	0.4247008422
1873	0.4246273942
1874	0.4244873143
1875	0.4244399801
1876	0.424345834
1877	0.4241997757
1878	0.4240983288
1879	0.4239549419
1880	0.4238182986
1881	0.4238120879
1882	0.4237017278
1883	0.423551102
1884	0.4233940206
1885	0.4232759468
1886	0.4231677879
1887	0.423056878
1888	0.4230263692
1889	0.4228834844
1890	0.4227837917
1891	0.4227564394
1892	0.4225833315
1893	0.4224142264
1894	0.4222572424
1895	0.4220715553
1896	0.4219984292
1897	0.421861922
1898	0.4217962421
1899	0.4215867429
1900	0.4214617716
1901	0.4212849437
1902	0.421188671
1903	0.4210914491
1904	0.4209799877
1905	0.4208496525
1906	0.4207811422
1907	0.4206563723
1908	0.4205053414
1909	0.4205014427
1910	0.4204844181
1911	0.420371376
1912	0.4202546376
1913	0.4201221761
1914	0.4200725772
1915	0.4199700083
1916	0.4198371552
1917	0.4196614483
1918	0.4195436208
1919	0.4193576681
1920	0.4192100259
1921	0.4191366701
1922	0.4188791436
1923	0.4187574688
1924	0.4186407508
1925	0.4185066961
1926	0.4183656435
1927	0.4181836747
1928	0.4180775646
1929	0.4179706092
1930	0.4177973485
1931	0.4176920135
1932	0.4175136285
1933	0.4174364906
1934	0.4174328795
1935	0.4174291998
1936	0.4172898255
1937	0.4172859506
1938	0.4171662665
1939	0.4170836657
1940	0.4169136998
1941	0.4168376538
1942	0.4167929026
1943	0.4165805094
1944	0.4165222864
1945	0.416380498
1946	0.4162552024
1947	0.4161903121
1948	0.4160127848
1949	0.4158711153
1950	0.4156948477
1951	0.4156502391
1952	0.4156130894
1953	0.4154151697
1954	0.4152777194
1955	0.4151762093
1956	0.4150748121
1957	0.4148882661
1958	0.4147511726
1959	0.4145900522
1960	0.41458133
1961	0.4144744359
1962	0.4143427055
1963	0.4142456621
1964	0.4141909774
1965	0.4139224438
1966	0.4137605524
1967	0.4136161874
1968	0.4135073292
1969	0.4133357002
1970	0.4132172274
1971	0.4130846523
1972	0.4130064967
1973	0.4127812342
1974	0.412603654
1975	0.4124485408
1976	0.4121953722
1977	0.4120485182
1978	0.4120446797
1979	0.4120412103
1980	0.4119525369
1981	0.4118478515
1982	0.4117493734
1983	0.4116452642
1984	0.411477554
1985	0.411368813
1986	0.411196616
1987	0.4110375535
1988	0.4110338727
1989	0.410932121
1990	0.4107630468
1991	0.4106102737
1992	0.4105556767
1993	0.4104737999
1994	0.4104052016
1995	0.4102470425
1996	0.4102438918
1997	0.4100222884
1998	0.4099052881
1999	0.409750059
