Solute,Solvent,Num_Temps,RMSE_Known,RMSE_Synthetic,R2_Known,R2_Synthetic,R2_Holdout_Interp,R2_Holdout_Extrap
COc1cc(C(=O)O)cc(OC)c1O,OCCO,9,0.1395051129541691,0.2068680636396225,0.2820630612184223,0.6516866322472047,-1.0,0.6439076002252181
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1,CCCCC,5,1.7780156648065946,1.7805396607264006,-1.0,-1.0,,
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1,CCCCCC,10,1.7089806801971579,1.6479599794884094,-1.0,-1.0,-1.0,-1.0
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1,CCCCCCC,10,1.5702445386104187,1.5211653078197325,-1.0,-1.0,-1.0,-1.0
COc1cc(CO)ccc1O,CC(C)CCO,6,0.0897454909179906,0.12714189861641767,0.8851862619328268,0.8838475553578299,,
COc1cc(CO)ccc1O,CCCCOC(C)=O,6,0.4030602569259669,0.43632172144289466,-0.42567850650701544,0.16780419990968398,,
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,CCC(C)O,12,0.15228160238372698,0.4160661883512177,0.8772932335923098,0.7591464184664714,0.9230689182763998,0.8748429316434647
COc1cc(Cl)nc(N)n1,CCc1ccccc1,11,0.08705674787214242,0.2999824654212178,0.9264899034884515,0.7969942704014973,0.9925284467402841,0.8914777151643014
COc1cc(NS(=O)(=O)c2ccc(N)cc2)n,CCCCCCCCO,8,0.22237158809427976,0.16443008333334536,-1.0,0.3389147579882237,-1.0,-0.8546581026406062
COc1cc(NS(=O)(=O)c2ccc(N)cc2)n,CCCCCCCCO,6,0.9467503907574654,0.9120199782635672,-1.0,-1.0,,
COc1cc([N+](=O)[O-])ccc1N,CN1CCCC1=O,10,0.6085724387006909,0.6130222446993184,-1.0,-1.0,-1.0,-1.0
COc1cc([N+](=O)[O-])ccc1N,CS(C)=O,7,0.7384598362450441,0.8031460140344236,-1.0,-1.0,-1.0,-1.0
COc1cc([N+](=O)[O-])ccc1N,OCCO,10,0.417507183593186,0.43369009775260625,-1.0,0.250462887585572,-1.0,-0.1084202310919482
COc1cc2c(cc1OC)C(=O)CC2,CC(=O)OC(C)C,9,0.2898897722378452,0.33672863681647747,-1.0,0.33776947066594487,-1.0,0.007994142084045919
COc1cc2c(cc1OC)C(=O)CC2,CCC(C)O,9,0.09281653589890812,0.23759803445067335,0.9055221184704709,0.8670046238966325,0.6740656573930087,0.9297127643348535
COc1cc2c(cc1OC)C(=O)CC2,CCCCOC(C)=O,9,0.4597532835596444,0.4830113454995336,-1.0,-0.6203232433526051,-1.0,-1.0
COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,9,0.1857120519226952,0.22040974369992608,-0.10893377408488081,0.6631817262692745,-1.0,0.5162108805979038
COc1cc2nc(Cl)nc(N)c2cc1OC,CN1CCCC1=O,9,0.6419050881676501,0.5292354379392586,-1.0,-1.0,-1.0,-1.0
COc1cc2nc(Cl)nc(N)c2cc1OC,O=C1CCCCC1,9,0.1408322692767637,0.09891157122241047,0.30892207541166694,0.9254125654153893,-1.0,0.8281776217477022
COc1cc2oc(=O)cc(-c3ccccc3)c2cc,CCCCCC,6,2.059605146162423,2.1022967337853573,-1.0,-1.0,,
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC,CC(O)CO,9,1.0836438232782324,1.1379275440686796,-1.0,-1.0,-1.0,-1.0
COc1ccc(CC(=O)O)cc1,C1COCCN1,9,1.094386924122027,1.1603892029467615,-1.0,-1.0,-1.0,-1.0
COc1ccc(CC(=O)O)cc1,COc1ccccc1,9,0.2633192494986045,0.33899926230545857,-0.878427400316067,0.3327459320866022,-1.0,0.15505982882017122
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(,CC(=O)CC(C)C,9,0.3392027604306697,0.32611730564665703,-1.0,0.5087438541797996,-1.0,-0.011117932602228597
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(,CCC(C)O,9,0.25344624218644485,0.40268222140725524,0.5051097004430787,0.7211583704241447,-1.0,0.7903917018411574
COc1ccc(N=C2NCCC3(CCCCC3)S2)cc,CCCCCC,5,1.8172323769314627,1.8035912401849825,-1.0,-1.0,,
COc1ccc(OC)c(N)c1,CCOCCO,5,0.19450890194928294,0.3513605839073883,-0.8673311426458841,0.43033350558037553,,
COc1ccc(OC)c(N)c1,COCC(C)O,5,0.3046044540738233,0.4035227858486947,-1.0,0.17717410614858253,,
COc1ccc(OC)c(N)c1,OCCOCCO,6,1.889610546384157,2.0884253695333146,-1.0,-1.0,,
COc1ccc(P(=O)(c2ccc(OC)cc2)c2c,CCOCC,5,0.2832266976180418,0.3252323429232508,-1.0,0.21748374414946403,,
COc1ccc(P(=O)(c2ccc(OC)cc2)c2c,CCOCCO,11,0.5571593866068234,0.6924576988862033,-1.0,-0.34989072246072306,-1.0,-0.9636785538499282
COc1ccc(P(=O)(c2ccc(OC)cc2)c2c,c1ccccc1,7,0.27024797151458047,0.3030381728450229,-1.0,0.4692274424760695,-1.0,-0.08141841021508944
COc1ccc(P(c2ccc(OC)cc2)c2ccc(O,CCOCC,5,0.0960421118842734,0.2350428436667288,0.0897133626831691,0.5784294631878951,,
COc1ccc(P(c2ccc(OC)cc2)c2ccc(O,CCOCCO,11,0.45083878400053334,0.58719265306713,-1.0,0.032593650441132827,-1.0,-0.28947550666345556
COc1ccc(P(c2ccc(OC)cc2)c2ccc(O,c1ccccc1,7,0.30950728029433466,0.34697634758524465,-1.0,0.20255824430990566,-1.0,-0.6153629270540706
COc1cccc(Nc2ccccc2)c1,ClCCCl,10,0.3091045790731679,0.3599837098219251,-1.0,-0.041864908072348106,-1.0,-0.4133847951017353
COc1cnc(Cl)nc1Cl,CCCCCCC,13,0.6959750355445775,0.6546033008102032,-1.0,-1.0,-1.0,-1.0
COc1cnc(Cl)nc1Cl,ClC(Cl)(Cl)Cl,11,0.12117216599692977,0.32729787505166474,0.18009322431244568,0.5686370221935708,-1.0,0.39330266413039716
COc1cnc(NS(=O)(=O)c2ccc(N)cc2),CCCCCCCCO,8,0.8403969912518343,0.7666180059361314,-1.0,-1.0,-1.0,-1.0
CP(=O)(O)c1ccccc1,CCOCCO,11,0.2536670754263851,0.33252931892783094,-1.0,-0.6155809291806789,-1.0,-0.9573091781715923
CP(=O)(O)c1ccccc1,ClCCl,6,0.1485541321481996,0.41973609307616283,0.5714587684710657,0.5878799212795665,,
CP(=O)(O)c1ccccc1,c1ccccc1,9,0.20749616566319512,0.46812571373052053,0.6853902257712173,0.6529045924291201,0.30155728867905607,0.7067268385694966
CP(=O)(c1ccccc1)c1ccccc1,CCc1ccccc1,8,0.07845102331371691,0.18841220381255988,0.8743468183734227,0.8648095984478144,0.8042467469379844,0.9020765222128172
CP(=O)(c1ccccc1)c1ccccc1,Cc1cccc(C)c1,8,0.2214006583388422,0.23623100408389952,-0.12163377715281931,0.7366573107788897,-1.0,0.5290456389682949
CP(=O)(c1ccccc1)c1ccccc1,Cc1ccccc1C,8,0.045683090290819205,0.046632088841084204,0.8981310033906669,0.978791344522638,0.8693992617293335,0.9585874857371554
CP(=O)(c1ccccc1)c1ccccc1,c1ccccc1,8,0.689238423034519,0.6541292047077714,-1.0,-1.0,-1.0,-1.0
CP1(=O)OCC2(CO1)COP(C)(=O)OC2,c1ccccc1,12,1.4976091143799581,1.3956893645462984,-1.0,-1.0,-1.0,-1.0
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O,CC(C)CCO,9,0.10361918531144118,0.15197471318347316,0.8255143945856364,0.9181723227857461,-0.27120277331440557,0.9186456015165795
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O,CCC(=O)O,9,0.7455863425627363,0.753066482022074,-1.0,-0.5704709878516214,-1.0,-1.0
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O,CCCCC(CC)CO,9,0.6473539704132424,0.6828875344635857,-1.0,-0.45438070749616966,-1.0,-1.0
CS(=O)(=O)c1ccc(C=O)cc1,CC(=O)O,15,0.202108860537635,0.24652736124565047,-0.4900027168399075,0.582843965646026,-1.0,0.23257710627043882
CSCCC(NC(C)=O)C(=O)O,CCC(C)O,5,0.15140322897273495,0.15536363954300828,0.61148045787489,0.8178974077857061,,
CSCCC(NC(C)=O)C(=O)O,ClCCl,5,2.1276961443830182,2.091691474245954,-1.0,-1.0,,
CSc1cccc(Nc2ccccc2)c1,ClCCCl,11,0.27257259721671406,0.32359809935357836,-1.0,0.08534229015134509,-1.0,-0.20344921984871545
C[N+](C)(C)CC(=O)[O-],CC(=O)O,9,1.5402597404758802,1.6029131124488953,-1.0,-1.0,-1.0,-1.0
C[N+](C)(C)CC(=O)[O-],CC(C)CCO,9,0.7429180524859945,0.7558254624783719,-1.0,-1.0,-1.0,-1.0
C[N+](C)(C)CC(=O)[O-],CS(C)=O,10,1.2343648556374618,1.1739130432020335,-1.0,-1.0,-1.0,-1.0
C[N+](C)(C)CC(=O)[O-],OCCO,10,0.8322843977564367,0.8878047434919181,-1.0,-1.0,-1.0,-1.0
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,OCCO,10,0.23304413290483098,0.2756500593015351,-0.7396545706228801,0.4569754930259493,-1.0,0.23419534805176478
Cc1c(C(=O)O)cc([N+](=O)[O-])cc,CCC(C)O,10,0.03045421793873968,0.09082423051244527,0.9739649299766135,0.9475841004675609,0.828085721473524,0.9799415420358286
Cc1c(C(=O)O)cc([N+](=O)[O-])cc,CCCCCCCO,10,0.06573690507083357,0.04980398457005508,0.8850244467688652,0.9850639477269828,0.2780719677145541,0.9772735274151305
Cc1c(C(=O)O)cc([N+](=O)[O-])cc,CCCCCCO,10,0.13134311051136016,0.058046420390892244,0.515314841799026,0.9782507828346918,-1.0,0.8890459843037094
Cc1c(C(N)=O)cc([N+](=O)[O-])cc,CS(C)=O,8,1.1034868395696342,1.1542391894251538,-1.0,-1.0,-1.0,-1.0
Cc1c(C(N)=O)cc([N+](=O)[O-])cc,OCCO,10,0.222068394021629,0.16090617226348533,-0.6236436530624347,0.8065736765253373,-1.0,0.588913749847007
Cc1c(N)cccc1C(=O)O,CCC(C)O,9,0.166759422008251,0.3386857960087888,0.6732815318990875,0.7057835781767501,0.20771020900594073,0.7599856274595254
Cc1c(N)cccc1C(=O)O,CCCOC(C)=O,9,0.45974377471774774,0.521512001516034,-1.0,0.019482792170675722,-1.0,-0.4066238193264893
Cc1c([N+](=O)[O-])c(C)c([N+](=,CC(=O)N(C)C,8,0.15679224687897336,0.1405427419942324,-0.18281529674838293,0.8066374585926419,-1.0,0.6008932935348028
Cc1c([N+](=O)[O-])c(C)c([N+](=,CCCCCC,8,0.5052861479706059,0.5883337088996409,-1.0,-0.6279794019097511,-1.0,-1.0
Cc1c([N+](=O)[O-])c(C)c([N+](=,CCCCCCC,8,0.5416073903602736,0.6031403233675959,-1.0,-0.8285650519481631,-1.0,-1.0
Cc1cc(=O)n(-c2ccccc2)[nH]1,CCC(C)O,5,0.011656936530418917,0.03407987208377697,0.996298037500705,0.9856523589914623,,
Cc1cc(=O)n(-c2ccccc2)[nH]1,ClCCl,5,0.6426034828894263,0.6248881433104535,-1.0,-1.0,,
Cc1cc(=O)oc2cc(N)ccc12,OCCO,10,0.7991743010767837,0.8686066917065861,-1.0,-1.0,-1.0,-1.0
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CC(C)(C)O,13,0.2657735848311117,0.3939888795471338,-0.6582560841037419,0.19033824441935132,-1.0,0.11110311131973327
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CCC(C)O,10,0.1439475144644157,0.2834503267880343,0.544713794395874,0.620825671343687,-0.1655571041877817,0.5990058838528483
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CN1CCCC1=O,15,0.14276990811693627,0.17927042031442936,-1.0,-0.27833979104195516,-1.0,-1.0
Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(,CCCCCC,8,0.6941815921208456,0.6540737717289786,-1.0,-1.0,-1.0,-1.0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)c,CCCCCCCCO,8,0.8155802276331158,0.7567165479065119,-1.0,-1.0,-1.0,-1.0
Cc1cc(Cl)cc(C(=O)O)c1N,CCCCCC,10,0.21706736705468996,0.4281057764970397,0.524348522738245,0.5783670409162709,-0.5268066471761923,0.521763276760344
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no,CCCCCCCCO,8,0.3467719268342406,0.3082112083437317,-1.0,-1.0,-1.0,-1.0
Cc1ccc(-n2[nH]c(C)cc2=O)cc1,CC(C)CCO,15,0.310727754007627,0.26919341429189947,-1.0,0.5072940506438288,-1.0,-0.3357051940823552
Cc1ccc(-n2[nH]c(C)cc2=O)cc1,CCc1ccccc1,15,0.09019663602268974,0.08559416775185555,0.7027616327991018,0.9508640177028481,-0.05079614697884405,0.9048700514805328
Cc1ccc(C(=O)O)cc1,CC(=O)OCC(C)C,22,0.6803954775745095,0.6265706689695352,-1.0,-1.0,-1.0,-1.0
Cc1ccc(C(=O)O)cc1,CCCCCCCCO,13,0.49824025010390516,0.5042609548949707,-1.0,-1.0,-1.0,-1.0
Cc1ccc(N)c([N+](=O)[O-])c1,ClC(Cl)(Cl)Cl,17,0.9107293337520175,0.9384552660764363,-1.0,-1.0,-1.0,-1.0
Cc1ccc(N)c([N+](=O)[O-])c1,ClCCCl,17,0.05921283978037565,0.14429748452661195,0.8722651461254457,0.8532044493557664,0.5474099929028085,0.9308414617066051
Cc1ccc(N)c([N+](=O)[O-])c1,Clc1ccccc1,17,0.051628307267665756,0.15036633732357343,0.9320298552533128,0.8866765288523698,0.8655950833505792,0.9524272934137303
Cc1ccc(N=C2NCCC3(CCCCC3)S2)cc1,CCCCCC,5,1.686039785407577,1.7067082866556387,-1.0,-1.0,,
Cc1ccc(N=C2NCCC3(CCCCC3)S2)cc1,CCCCCC,5,3.051895664213275,3.0585316999176286,-1.0,-1.0,,
Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,5,0.7525445864732135,0.7661162406591057,-1.0,-1.0,,
Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,5,0.7979013511563018,0.7819612445209224,-1.0,-1.0,,
Cc1ccc(N=C2SCC3CCCN2C3)cc1Cl,CCCCCC,5,2.5057250666207374,2.5207647876302843,-1.0,-1.0,,
Cc1ccc(N=C2SCC3CCCN2C3)cc1Cl,CCCCCCCCO,5,0.7637802325788327,0.7583849775664456,-1.0,-1.0,,
Cc1ccc(NC(=O)C(=CCl)Sc2ccccc2),CC1CCCO1,9,0.34931498493583846,0.3054710154295601,-1.0,0.36164086666108297,-1.0,-0.6091325254686593
Cc1ccc(NC(=O)C(=CCl)Sc2ccccc2),CCC(C)(C)O,9,0.7146225364545022,0.8479827712542322,-1.0,-0.43897645919944406,-1.0,-1.0
Cc1ccc(NC(=O)C(=CCl)Sc2ccccc2),COC(C)(C)C,9,0.6135183778851326,0.6468415309556237,-1.0,-1.0,-1.0,-1.0
Cc1ccc(NC(=O)C(=CCl)Sc2ccccc2),ClCCCl,9,0.13588652163506237,0.15891308442134908,0.5888392995240015,0.8771755599194724,-1.0,0.8525135714837254
Cc1ccc([N+](=O)[O-])c(C(=O)O)c,CC(C)(C)O,10,0.6477568881478412,0.7178416980068687,-1.0,-1.0,-1.0,-1.0
Cc1ccc([N+](=O)[O-])c(C(=O)O)c,CCC(C)O,9,0.6611080500572336,0.6677901951736017,-1.0,-1.0,-1.0,-1.0
Cc1ccc2cc(C)ccc2c1,CC(C)CC(C)(C)C,9,0.6642114595066803,0.609852862625022,-1.0,-0.6492586473951756,-1.0,-0.8320378356608147
Cc1ccc2cc(C)ccc2c1,CCCCCCC,9,0.44146934845878993,0.3846492570370411,-1.0,0.026785366559576307,-1.0,-0.07348973777286827
Cc1ccc2cc(C)ccc2c1,CCCOC(C)=O,9,0.15905987135992136,0.2342376823623521,0.5708287195946147,0.6910819034238684,-1.0,0.7310221155098042
Cc1ccc2ccccc2c1,CCCCCC,6,0.645557611868137,0.554086030658633,-1.0,-1.0,,
Cc1ccc2ccccc2c1,CCCCCCC,6,0.7202804851317592,0.6424005777218926,-1.0,-1.0,,
Cc1ccc2ccccc2c1,CCCCOC(C)=O,6,0.2579280854591602,0.23861326368618752,-1.0,-1.0,,
Cc1ccc2ccccc2c1,OCCO,6,0.8884838715856244,0.9195300201248979,-1.0,-1.0,,
Cc1cccc(C(=O)O)c1,CCCCCCCCO,13,0.05194836686062153,0.06938143098943927,0.5223712033976554,0.871141102700406,0.3645712603573996,0.6250133852088804
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)(C)O,11,0.05836826389145773,0.16339654344435217,0.8950318378214107,0.8216622382821972,0.6898188040895368,0.880440384018896
Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCC(C)O,11,0.09653169276394667,0.2087152477337852,0.768347705434984,0.7538064915357796,0.400890889654,0.7884832274340813
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(=O)N(C)C,6,0.6870985977963703,0.6881649621859329,-1.0,-1.0,,
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCCCCC,6,0.21493943845018584,0.19587636038094913,-1.0,0.030837659498141545,,
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCCCCCC,6,0.29090354041478156,0.2836458346194414,-1.0,-0.6840054293424398,,
Cc1ccccc1C(=O)O,CCCCCCCCO,16,0.10412527765878345,0.10139720415023881,-0.5510373395731845,0.8036268407974986,-1.0,0.45480621011616995
Cc1ccccc1S(N)(=O)=O,CC(C)CCO,11,0.15482231183200956,0.28965135435439715,0.7075657224922631,0.7675322862576308,0.36207713434104183,0.7972374543680848
Cc1ccccc1S(N)(=O)=O,CCOC=O,11,0.2722048001724591,0.2541546445682319,-1.0,0.46228899948143887,-1.0,-0.0007798575007900155
Cc1ccccc1S(N)(=O)=O,ClCCl,9,0.9468593940543174,1.008632296039011,-1.0,-1.0,-1.0,-1.0
Cc1ccccc1S(N)(=O)=O,O=C1CCCC1,11,0.08288446041506975,0.07375225168815465,-0.021951159207843407,0.8130899286231179,-0.6284898605232836,0.34998010447438566
Cc1ccccc1S(N)(=O)=O,O=C1CCCCC1,11,0.1122054817748232,0.1004396622428248,-0.3998679243791745,0.7407594698397417,-1.0,0.28441529443543023
Cc1nc(CCl)nc2ccccc12,CCCCCC,11,0.6630240446039356,0.6746867397776217,-1.0,-0.05917843273892598,-1.0,-0.6816655170719572
Cc1nc(N)nc(N)n1,OCCO,9,0.26044859221565525,0.311630853688726,-1.0,0.17422053970730833,-1.0,-0.1698809806181203
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4c,CC(C)c1ccccc1,10,0.40217930762832704,0.44135868307426857,-1.0,0.11994233227804652,-1.0,-0.38567261457888846
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2C,CCCC(C)=O,10,0.29876160169550464,0.5355203780508794,0.47959941250254123,0.6201506349051309,-1.0,0.6835573559114354
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2C,CS(C)=O,10,0.8569082093425402,1.0763664090681209,-1.0,-0.178697454975683,-1.0,-0.5560782693583406
ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl),CCCCCCC,8,0.46273776697539337,0.5926443257259774,-1.0,0.30638981145528954,-1.0,-0.10502107767261393
ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl),CCOCC,6,0.09449616120701372,0.07538198605085072,-1.0,0.8356940958543808,,
ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl),CCOCCO,12,0.33478030777485074,0.5630444355919133,0.1572528622664212,0.3138685985032794,-0.7823641580686218,0.2795666163815945
ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl),ClCCl,6,0.8577254304306767,0.8641974042641655,-1.0,-1.0,,
Clc1cc(Cl)c(OCCBr)c(Cl)c1,CCCCCCC,10,0.44695884818757853,0.42060076211439096,-1.0,0.25549780574805314,-1.0,-0.4163146671607294
Clc1ccc(N=C2NCCC3(CCCCC3)S2)cc,CCCCCC,5,2.177756838525338,2.1857796858626526,-1.0,-1.0,,
Clc1ncnc2[nH]ccc12,CCCCCC,10,0.27088985169028523,0.42262155560484627,0.027124681470723666,0.4676747851209593,-1.0,0.4366492535011911
Clc1ncnc2[nH]ccc12,CCCCCCC,10,0.13695389915802886,0.2878353769511017,0.7302829662524175,0.7319745933823667,-0.3289953924704838,0.7963221908036178
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c,CCC(=O)OC,9,0.014575285207175416,0.07993051858499975,0.9939044385418805,0.9597950063599938,0.9672520288003219,0.9967693526803485
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c,CCC(C)O,9,0.42025973373998793,0.4144568508401812,-0.8903069776252455,0.6039148670677159,-1.0,0.2741522575274652
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c,CCCCOC(C)=O,9,0.32594626581210767,0.32862074210047365,-1.0,0.4021998309593652,-1.0,-0.04196618155536713
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c,CCCOC(C)=O,9,0.13660497602744942,0.15365437418539513,0.4936519736028031,0.8600768858637909,-1.0,0.8004169689988786
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c,O=C1CCCCC1,9,0.16890498973335238,0.2392689705933483,0.47916764701764414,0.772118109033076,-1.0,0.7483917124478344
Cn1cc([N+](=O)[O-])cn1,CC(=O)O,9,1.1164529925421083,1.1534995413863764,-1.0,-1.0,-1.0,-1.0
Cn1cc([N+](=O)[O-])cn1,CCC(C)O,9,0.39092209202573974,0.4803843261531249,-0.5917969817030306,0.4723991524396125,-1.0,0.2699502670158842
Cn1cc([N+](=O)[O-])cn1,CCCC(C)O,9,0.5838332037518196,0.6355914126164927,-1.0,-0.2904103902173345,-1.0,-1.0
Cn1cc([N+](=O)[O-])cn1,Clc1ccccc1Cl,9,1.6448138684397058,1.6385772203283164,-1.0,-1.0,-1.0,-1.0
Cn1cnc([N+](=O)[O-])c1Cl,CN1CCCC1=O,15,0.7294577357835915,0.7451791643795002,-1.0,-1.0,-1.0,-1.0
Cn1nc([N+](=O)[O-])c([N+](=O)[,CC(C)CCO,9,0.0693768929645744,0.08604095347013892,0.8955190031098925,0.9646725834562626,0.10878482907692832,0.9663390164528282
Cn1nc([N+](=O)[O-])c([N+](=O)[,c1ccccc1,9,1.2721720803826686,1.2892944681895047,-1.0,-1.0,-1.0,-1.0
FC(F)(F)c1ccc(N=C2NCCC3(CCCCC3,CCCCCC,5,1.5764775398736401,1.5669720353113956,-1.0,-1.0,,
FC(F)(F)c1ccc(N=C2SCC3CCCN2C3),CCCCCC,5,1.977353479673265,2.0118906664111567,-1.0,-1.0,,
FC(F)(F)c1ccc(N=C2SCC3CCCN2C3),CCCCCCCCO,5,0.3990633648275203,0.42992943140279277,-1.0,-1.0,,
Fc1c(I)c(F)c(I)c(F)c1I,CCCCCC,9,0.9999464511531485,1.0382884340908158,-1.0,-1.0,-1.0,-1.0
Fc1c(I)c(F)c(I)c(F)c1I,ClCCCl,12,1.5011301501396332,1.586846048087838,-1.0,-1.0,-1.0,-1.0
Fc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,5,0.9930643177415004,0.9879105826972657,-1.0,-1.0,,
Fc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,5,0.22764052812167893,0.23618924148856552,-1.0,0.3906980099889401,,
N#CCC(N)=O,ClCCl,8,0.9968210669261165,1.0882815108967008,-1.0,-1.0,-1.0,-1.0
N#CCc1ccc([N+](=O)[O-])cc1,CC(=O)O,9,0.05462713441746602,0.1447935911352548,0.9041136713553446,0.8527798853238466,0.7840429768018575,0.8961768802328971
N#CCc1ccc([N+](=O)[O-])cc1,CCc1ccccc1,12,0.15354068807207505,0.20874393190755614,0.6718367311352703,0.8516977422106566,-0.8272259415202383,0.9006916976881623
N#CCc1ccccc1[N+](=O)[O-],CC(=O)O,9,0.29610246956470815,0.4279804899188328,-0.7479566114553131,0.19742911588136747,-1.0,-0.12899498235618112
N#CCc1ccccc1[N+](=O)[O-],CCc1ccccc1,12,0.15667492455894913,0.25677325264650264,0.7601621516045856,0.8426355568029,-0.3790409775335388,0.9225062341316477
N#Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,5,1.8136114701503794,1.8089445740630226,-1.0,-1.0,,
N#Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,5,0.29930657336326855,0.30277280004811696,-1.0,-0.020963029550459034,,
N#Cc1ccc2c(c1)OCO2,CC(=O)OC(C)C,10,0.041295990671324966,0.13640058838826416,0.9541053901175552,0.8873141309443479,0.8296288116811763,0.9631333232028836
N#Cc1ccc2c(c1)OCO2,CCCOC(C)=O,10,0.03825545006343571,0.09611872065847193,0.9557524861311926,0.9369764902907559,0.5607974886637023,0.9883097209478465
N#Cc1ccc2c(c1)OCO2,COCCO,10,0.09388131364995472,0.10752883786526257,0.7783815018967882,0.9343002842746141,-0.793566533844783,0.9099270090213802
N#Cc1cccc([N+](=O)[O-])c1,CC(=O)O,6,0.24227711437129199,0.298424374242865,-1.0,-0.6159926929177912,,
N#Cc1cccc([N+](=O)[O-])c1C#N,CN1CCCC1=O,10,0.46098562025147793,0.4377386557398408,-1.0,-1.0,-1.0,-1.0
N#Cc1cccc([N+](=O)[O-])c1C#N,OCCO,10,0.7428238997509555,0.7621198996261814,-1.0,-1.0,-1.0,-1.0
N#Cc1cccnc1,ClC(Cl)(Cl)Cl,7,0.604842710440436,0.7739808384143642,0.1411184517841071,0.2994013499410326,-1.0,0.23078089780907318
N#Cc1ccncc1,ClC(Cl)(Cl)Cl,7,0.4195197605844917,0.49147865118908923,0.10792888365501263,0.3851809515546367,-1.0,0.42359739523385764
N=C(N)C([N+](=O)[O-])=[N+]([O-,CCN(C=O)CC,6,0.6504069581831563,0.6927313425114998,-1.0,-1.0,,
N=C(N)C([N+](=O)[O-])=[N+]([O-,CN1CCCC1=O,13,1.118841211789374,1.161700250048923,-1.0,-1.0,-1.0,-1.0
N=C(N)C([N+](=O)[O-])=[N+]([O-,CS(C)=O,18,1.3720380368265186,1.5149816683316752,-1.0,-1.0,-1.0,-1.0
N=C(N)C([N+](=O)[O-])=[N+]([O-,O=C1CCCCC1,7,0.24267784768117406,0.2341855738752131,-0.2370624910323078,0.37172117181784314,-1.0,0.7888419288654421
N=C(N)C([N+](=O)[O-])=[N+]([O-,O=C1CCCO1,10,1.46683574133171,1.47638321601185,-1.0,-1.0,-1.0,-1.0
N=C(N)N=C(N)NCCc1ccccc1,CN1CCCC1=O,10,0.36106522446170036,0.37975123667373817,-1.0,0.31475640637629143,-1.0,-0.0701640200782725
N=C(N)N=C(N)NCCc1ccccc1,CS(C)=O,7,0.5889696080104563,0.6399077399169458,-1.0,-1.0,-1.0,-1.0
N=C(N)N=C(N)NCCc1ccccc1,OCCO,10,0.5030778880461597,0.5322634550027951,-1.0,-0.8428567966720157,-1.0,-1.0
N=C(N)N=C(N)S,CN1CCCC1=O,9,0.10075103555813326,0.1379281894285317,0.7032984048039106,0.8789675741863818,-1.0,0.8852215820042078
NC(=O)C1CCCN1,CCCCCC,10,0.9177715659669199,1.1784435841825809,-1.0,-0.2817150008743641,-1.0,-0.7590439994715934
NC(=O)C1CCCN1,CCCCCCC,10,0.4081813702991101,0.6035897880303148,-0.16189882141746348,0.4287874828836834,-1.0,0.3704485454967493
NC(=O)c1ccc(N)cc1,CCCCOC(C)=O,9,0.36040015217365035,0.41116862524114006,-1.0,0.17685722649947788,-1.0,-0.30484971275383166
